forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2022-07-02,2022-11-05,-0.9664560809554885,-0.35123035530869706,-288568.73846988543,204000.0,-492568.73846988543,2.414552639558262,14,42.257415935739374,1.467799267622069
2022-08-06,2022-12-03,-0.6736813542459544,-0.3449852804836287,-54164.23979654105,209000.0,-263164.23979654105,1.259159042088713,14,38.9561104451007,1.467799267622069
2022-09-03,2023-01-07,-1.0927893810463825,-0.343736265518615,-389715.0846944171,210000.0,-599715.0846944171,2.855786117592462,14,39.424095439794456,1.467799267622069
2022-10-01,2023-02-04,-0.47696422345566125,-0.33749119069354666,103333.57752395858,215000.0,-111666.42247604142,0.5193787091908904,14,40.21787055187217,1.467799267622069
2022-11-05,2023-03-04,-0.3514560366331085,-0.3187559662183416,203819.31255370588,230000.0,-26180.68744629412,0.1138290758534527,14,40.785776631359944,1.467799267622069
2022-12-03,2023-04-01,-0.3798031374342217,-0.3349931607635193,181123.74717206694,217000.0,-35876.25282793306,0.16532835404577445,14,36.38167258496043,2.154434690031882
2023-01-07,2023-05-06,-0.5622924192963147,-0.32749907097343733,35017.18562250561,223000.0,-187982.8143774944,0.8429722617824861,14,42.77948151436925,1.467799267622069
2023-02-04,2023-06-03,-0.6253584346308407,-0.2912776369880409,-15475.416228614573,252000.0,-267475.4162286146,1.0614103818595817,14,43.88843986907988,1.467799267622069
2023-03-04,2023-07-01,-0.5193096535058108,-0.29627369684809557,69430.51692317054,248000.0,-178569.48307682946,0.720038238213022,14,44.7979780388651,1.467799267622069
2023-04-01,2023-08-05,-0.6355437133592945,-0.28378354719795884,-23630.06530308927,258000.00000000003,-281630.06530308933,1.091589400399571,14,44.47870119002069,1.467799267622069
2023-05-06,2023-09-02,-0.7087629977830228,-0.32500104104341,-82251.68832177494,224999.99999999997,-307251.68832177494,1.365563059207889,14,44.992850858562875,1.467799267622069
2023-06-03,2023-10-07,-0.443537681382082,-0.343736265518615,130095.90064249176,210000.0,-79904.09935750824,0.3804957112262297,14,42.39741766324227,2.154434690031882
2023-07-01,2023-11-04,-0.2626519335679875,-0.336242175728533,274918.62325263664,216000.0,58918.62325263664,0.27277140394739186,14,37.5109383513664,2.154434690031882
2023-08-05,2023-12-02,-0.4276253976829405,-0.33749119069354666,142835.76697305037,215000.0,-72164.23302694963,0.3356475954741843,14,34.96609913066799,2.154434690031882
2023-09-02,2024-01-06,-0.4786123059907091,-0.354977400203738,102014.0716883901,201000.0,-98985.9283116099,0.49246730503288505,14,35.27973972156136,2.154434690031882
2023-10-07,2024-02-03,-0.6511246628726506,-0.339989220623574,-36104.65523979638,213000.0,-249104.65523979638,1.1695054236610158,14,45.58877929636003,1.467799267622069
2023-11-04,2024-03-02,-0.3694573121821914,-0.339989220623574,189406.93475734704,213000.0,-23593.065242652956,0.11076556451949744,14,38.22007407160031,2.154434690031882
2023-12-02,2024-04-06,-0.34969306995619953,-0.339989220623574,205230.79818541702,213000.0,-7769.201814582979,0.03647512589006093,14,39.69896772376863,2.154434690031882
2024-01-06,2024-05-04,-0.4552227927672834,-0.3187559662183416,120740.43916883878,230000.0,-109259.56083116122,0.47504156883113574,14,39.669190978973916,2.154434690031882
2024-02-03,2024-06-01,-0.23774017978642786,-0.32250301111338264,294863.74359095615,227000.0,67863.74359095615,0.2989592228676482,14,39.50615424515002,2.154434690031882
2024-03-02,2024-07-06,-0.1031070223436622,-0.32749907097343733,402655.212239446,223000.0,179655.212239446,0.8056287544369776,14,38.02828211038452,2.154434690031882
2024-04-06,2024-08-03,0.027503758910917275,-0.31375990635828693,507226.2421415177,234000.0,273226.2421415177,1.1676335134252893,14,36.90263702146743,2.154434690031882
2024-05-04,2024-09-07,0.006709773643378714,-0.32250301111338264,490577.9345951698,227000.0,263577.9345951698,1.1611362757496466,14,42.27150707850484,1.467799267622069
2024-06-01,2024-10-05,-0.01633894579812256,-0.28378354719795884,472124.4171537282,258000.00000000003,214124.41715372817,0.8299396013710393,14,43.364705917364795,1.467799267622069
2024-07-06,2024-11-02,-0.1068231197818253,-0.3299971009034646,399679.98973030463,221000.0,178679.98973030463,0.808506740861107,14,37.11115618586286,2.154434690031882
2024-08-03,2024-12-07,-0.011789997770675131,-0.30876384649823224,475766.4455960357,238000.0,237766.4455960357,0.9990186789749399,14,39.275886411966304,2.154434690031882
