forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2022-05-07,2022-11-05,0.5709899543428452,-0.35123035530869706,942358.0945657035,204000.0,738358.0945657035,3.619402424341684,14,41.34795152176906,0.6812920690579608
2022-06-04,2022-12-03,-0.3583871194325834,-0.3449852804836287,198270.07335832197,209000.0,-10729.92664167803,0.05133936192190445,14,40.67347277450713,1.0
2022-07-02,2023-01-07,0.2524689657416933,-0.343736265518615,687340.3425584922,210000.0,477340.3425584922,2.273049250278534,14,40.35676901451803,0.6812920690579608
2022-08-06,2023-02-04,0.031545573038360086,-0.33749119069354666,510462.2435031175,215000.0,295462.2435031175,1.374242993037756,14,39.93684319583104,1.0
2022-09-03,2023-03-04,-0.8051619728290847,-0.3187559662183416,-159431.68835884973,230000.0,-389431.68835884973,1.6931812537341293,14,42.16499953631319,1.467799267622069
2022-10-01,2023-04-01,-0.9172814498658121,-0.3349931607635193,-249198.00836086844,217000.0,-466198.00836086844,2.1483779187136793,14,38.860070861542084,1.467799267622069
2022-11-05,2023-05-06,-2.0507992784798454,-0.32749907097343733,-1156727.4298371177,223000.0,-1379727.4298371177,6.187118519448958,14,39.56042308061391,1.467799267622069
2022-12-03,2023-06-03,-0.5679219479198034,-0.2912776369880409,30510.010943916277,252000.0,-221489.98905608372,0.8789285280003323,14,40.090924969539245,1.467799267622069
2023-01-07,2023-07-01,-0.08342472256329658,-0.29627369684809557,418413.4700119221,248000.0,170413.47001192212,0.6871510887577505,14,40.64442371204391,1.467799267622069
2023-02-04,2023-08-05,-0.26361982010085344,-0.28378354719795884,274143.7033677853,258000.00000000003,16143.703367785289,0.06257249367358639,14,43.828529593822466,1.467799267622069
2023-03-04,2023-09-02,-0.6220649733812793,-0.32500104104341,-12838.569319798436,224999.99999999997,-237838.5693197984,1.057060308087993,14,42.765310403298166,1.467799267622069
2023-04-01,2023-10-07,-0.9395843965363069,-0.343736265518615,-267054.43706286617,210000.0,-477054.43706286617,2.271687795537458,14,43.68188882931254,1.467799267622069
2023-05-06,2023-11-04,-0.9719835943879636,-0.336242175728533,-292994.23663228296,216000.0,-508994.23663228296,2.356454799223532,14,44.68459835604229,1.467799267622069
2023-06-03,2023-12-02,-0.43128708921572423,-0.33749119069354666,139904.1035139631,215000.0,-75095.89648603689,0.349283239469939,14,44.378167021112624,1.467799267622069
2023-07-01,2024-01-06,-0.24872949510172251,-0.354977400203738,286065.3579645883,201000.0,85065.35796458827,0.4232107361422302,14,44.80206526979426,1.467799267622069
2023-08-05,2024-02-03,-0.7726865394493081,-0.339989220623574,-133430.85226845008,213000.0,-346430.8522684501,1.6264359261429582,14,42.14249398761583,2.154434690031882
2023-09-02,2024-03-02,-0.5662048764985204,-0.339989220623574,31884.75141491159,213000.0,-181115.2485850884,0.8503063313853916,14,37.192322680815096,2.154434690031882
2023-10-07,2024-04-06,-1.1944434098905425,-0.339989220623574,-471102.44328627153,213000.0,-684102.4432862715,3.2117485600294438,14,35.91455127925116,2.154434690031882
2023-11-04,2024-05-04,-1.0889199317447433,-0.3187559662183416,-386617.0839418026,230000.0,-616617.0839418026,2.680943843225229,14,36.770984399142236,2.154434690031882
2023-12-02,2024-06-01,-0.5969222314957401,-0.32250301111338264,7291.487236620858,227000.0,-219708.51276337914,0.9678789108518905,14,35.22788131354917,2.154434690031882
2024-01-06,2024-07-06,-0.5175460426146727,-0.32749907097343733,70842.51833271235,223000.0,-152157.48166728765,0.6823205455932182,14,39.033457982168,2.154434690031882
2024-02-03,2024-08-03,-0.5516640058667408,-0.31375990635828693,43526.62204023305,234000.0,-190473.37795976695,0.8139887946998587,14,39.310686530292635,2.154434690031882
2024-03-02,2024-09-07,-0.6401413818535606,-0.32250301111338264,-27311.100857547834,227000.0,-254311.10085754783,1.1203132196367747,14,39.366679184350005,2.154434690031882
2024-04-06,2024-10-05,-0.576477587620885,-0.28378354719795884,23660.10126249952,258000.00000000003,-234339.8987375005,0.9082941811531027,14,39.31889624060267,2.154434690031882
2024-05-04,2024-11-02,-0.1785184627181046,-0.3299971009034646,342278.48138609144,221000.0,121278.48138609144,0.5487714089868391,14,37.983904085926,2.154434690031882
2024-06-01,2024-12-07,0.06171977690718056,-0.30876384649823224,534620.6440940106,238000.0,296620.6440940106,1.2463052272857587,14,36.76523735235524,2.154434690031882
