forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2022-10-01,2022-11-05,-0.2926033766895145,-0.35123035530869706,250938.571803694,204000.0,46938.57180369401,0.230091038253402,7,42.88632019858011,1.467799267622069
2022-11-05,2022-12-03,-0.40685217083778547,-0.3449852804836287,159467.45468459645,209000.0,-49532.54531540355,0.23699782447561507,14,43.415678503170504,1.467799267622069
2022-12-03,2023-01-07,-0.41368396040276895,-0.343736265518615,153997.71272285085,210000.0,-56002.28727714915,0.26667755846261504,14,44.85552293880096,1.467799267622069
2023-01-07,2023-02-04,-0.4186891436726531,-0.33749119069354666,149990.40823884943,215000.0,-65009.59176115057,0.3023701942379096,14,44.25100970013635,1.467799267622069
2023-02-04,2023-03-04,-0.40608918413977246,-0.3187559662183416,160078.32542624895,230000.0,-69921.67457375105,0.30400728075543937,14,44.84807152410926,1.467799267622069
2023-03-04,2023-04-01,-0.30922231133387634,-0.3349931607635193,237632.93887704614,217000.0,20632.938877046137,0.09508266763615732,1,42.52351670080147,2.154434690031882
2023-04-01,2023-05-06,-0.3257009773091968,-0.32749907097343733,224439.60938388025,223000.0,1439.609383880248,0.006455647461346404,3,37.88972856449253,2.154434690031882
2023-05-06,2023-06-03,-0.3241171555656068,-0.2912776369880409,225707.66604289127,252000.0,-26292.333957108727,0.10433465855995527,3,35.34576449979435,2.154434690031882
2023-06-03,2023-07-01,-0.2881002439322302,-0.29627369684809557,254543.91912412026,248000.0,6543.919124120264,0.02638677066177526,2,34.530318182095975,2.154434690031882
2023-07-01,2023-08-05,-0.28198971917845417,-0.28378354719795884,259436.1941768128,258000.00000000003,1436.1941768127726,0.005566644096173537,2,45.60155239426612,1.467799267622069
2023-08-05,2023-09-02,-0.2878078990835874,-0.32500104104341,254777.97944912175,224999.99999999997,29777.979449121776,0.13234657532943014,14,39.12321495470838,2.154434690031882
2023-09-02,2023-10-07,-0.3184856918093014,-0.343736265518615,230216.39004864704,210000.0,20216.390048647037,0.09626852404117636,14,40.049187590387575,2.154434690031882
2023-10-07,2023-11-04,-0.38474166719834557,-0.336242175728533,177169.8075456752,216000.0,-38830.1924543248,0.17976940951076298,5,40.403689555354006,2.154434690031882
2023-11-04,2023-12-02,-0.34244942821450275,-0.33749119069354666,211030.2817341329,215000.0,-3969.7182658670936,0.018463805887753922,2,40.55841876733842,2.154434690031882
2023-12-02,2024-01-06,-0.3440403882807884,-0.354977400203738,209756.50991325785,201000.0,8756.509913257847,0.0435647259366062,1,38.08981239772991,2.154434690031882
2024-01-06,2024-02-03,-0.36237447471567,-0.339989220623574,195077.67343135795,213000.0,-17922.32656864205,0.08414237825653544,1,42.53775941285969,1.467799267622069
2024-02-03,2024-03-02,-0.3550581736757045,-0.339989220623574,200935.3302608623,213000.0,-12064.669739137695,0.056641641967782604,3,42.08398228404931,1.467799267622069
2024-03-02,2024-04-06,-0.35806915097674763,-0.339989220623574,198524.64873551315,213000.0,-14475.351264486846,0.06795939560791947,5,43.431476506320905,1.467799267622069
2024-04-06,2024-05-04,-0.3674602402815067,-0.3187559662183416,191005.8522696467,230000.0,-38994.14773035329,0.16953977274066648,14,38.05171042886602,2.154434690031882
2024-05-04,2024-06-01,-0.338048108615142,-0.32250301111338264,214554.11429230613,227000.0,-12445.885707693873,0.05482769034226376,14,39.80771999660375,2.154434690031882
2024-06-01,2024-07-06,-0.33639873124692077,-0.32749907097343733,215874.65681134886,223000.0,-7125.343188651139,0.03195221160830107,14,37.75882479076933,2.154434690031882
2024-07-06,2024-08-03,-0.3331354710323226,-0.31375990635828693,218487.32383777032,234000.0,-15512.676162229676,0.06629348787277639,3,38.0441747758108,2.154434690031882
2024-08-03,2024-09-07,-0.3137631827294975,-0.32250301111338264,233997.37683590484,227000.0,6997.376835904841,0.030825448616320885,2,40.74180208554709,2.154434690031882
2024-09-07,2024-10-05,-0.29728058855021455,-0.28378354719795884,247193.8513706215,258000.00000000003,-10806.148629378527,0.04188429701309506,14,36.99465754901684,3.1622776601683795
2024-10-05,2024-11-02,-0.28315226304329616,-0.3299971009034646,258505.4256132598,221000.0,37505.42561325981,0.16970780820479553,14,43.42704169132984,2.154434690031882
2024-11-02,2024-12-07,-0.2996335623431734,-0.30876384649823224,245309.98779903245,238000.0,7309.987799032446,0.03071423444971616,14,41.87345527938268,2.154434690031882
