forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2021-11-06,2022-11-05,0.8916871108178135,-0.35123035530869706,1199118.153858875,204000.0,995118.1538588749,4.878030165974877,9,40.39584592446216,0.6812920690579608
2021-12-04,2022-12-03,1.0826650597946976,-0.3449852804836287,1352021.0047665052,209000.0,1143021.0047665052,5.469000022806245,8,41.31644273673625,0.6812920690579608
2022-01-01,2023-01-07,-0.40112754523751526,-0.343736265518615,164050.76694315497,210000.0,-45949.23305684503,0.21880587169926202,3,41.73290676463907,0.6812920690579608
2022-02-05,2023-02-04,-0.9823096363199386,-0.33749119069354666,-301261.58507983503,215000.0,-516261.58507983503,2.4012166747899304,2,38.991385472105755,2.154434690031882
2022-03-05,2023-03-04,-1.1682067008149386,-0.3187559662183416,-450096.5227724875,230000.0,-680096.5227724875,2.956941403358641,1,40.38918125559406,1.467799267622069
2022-04-02,2023-04-01,-1.069209048183347,-0.3349931607635193,-370835.94111043494,217000.0,-587835.941110435,2.708921387605691,1,41.79397307496552,1.0
2022-05-07,2023-05-06,-0.6693807196414887,-0.32749907097343733,-50721.01875841792,223000.0,-273721.0187584179,1.2274485146117395,2,39.71502642070443,1.0
2022-06-04,2023-06-03,-0.3829367003499894,-0.2912776369880409,178614.91981327435,252000.0,-73385.08018672565,0.2912106356616097,2,39.23785758925092,1.0
2022-07-02,2023-07-01,-0.12451181927034488,-0.29627369684809557,385517.8699927513,248000.0,137517.86999275128,0.5545075402933519,2,38.39325770615255,1.0
2022-08-06,2023-08-05,0.18045142729741398,-0.28378354719795884,629680.8745284264,258000.00000000003,371680.87452842644,1.4406235446838234,5,41.48710483933625,0.6812920690579608
2022-09-03,2023-09-02,0.814627327343841,-0.32500104104341,1137421.708553971,224999.99999999997,912421.708553971,4.055207593573205,4,41.92514271133082,0.6812920690579608
2022-10-01,2023-10-07,0.5387513266837005,-0.343736265518615,916546.8524571739,210000.0,706546.8524571739,3.3645088212246375,3,41.80627932841975,0.6812920690579608
2022-11-05,2023-11-04,0.6962839664409688,-0.336242175728533,1042672.3546888818,216000.0,826672.3546888818,3.8271868272633416,2,40.990607403168326,0.6812920690579608
2022-12-03,2023-12-02,0.36711246646541557,-0.33749119069354666,779127.4739660551,215000.0,564127.4739660551,2.6238487161211865,14,40.43695357792805,1.0
2023-01-07,2024-01-06,0.9677787424590475,-0.354977400203738,1260039.4668716467,201000.0,1059039.4668716467,5.268853069013168,14,41.10326514658263,0.6812920690579608
2023-02-04,2024-02-03,1.410918996984602,-0.339989220623574,1614831.2563524914,213000.0,1401831.2563524914,6.581367400715922,14,39.86229360547728,1.0
2023-03-04,2024-03-02,1.2713178265552287,-0.339989220623574,1503062.2428980805,213000.0,1290062.2428980805,6.056630248347796,14,42.57351679460492,1.467799267622069
2023-04-01,2024-04-06,0.40277219833313743,-0.339989220623574,807677.7578830549,213000.0,594677.7578830549,2.7919143562584736,14,39.275631800207066,1.467799267622069
2023-05-06,2024-05-04,0.28998245905824716,-0.3187559662183416,717374.8052089403,230000.0,487374.8052089403,2.119020892212784,14,39.48576159787651,1.467799267622069
2023-06-03,2024-06-01,1.5425321077412,-0.32250301111338264,1720204.7822454798,227000.0,1493204.7822454798,6.577994635442642,14,40.43885345542228,1.467799267622069
2023-07-01,2024-07-06,1.9207719692290053,-0.32749907097343733,2023035.3103678275,223000.0,1800035.3103678275,8.071907221380393,14,40.74850490690113,1.467799267622069
2023-08-05,2024-08-03,1.76528122299544,-0.31375990635828693,1898544.6112256732,234000.0,1664544.6112256732,7.113438509511424,14,36.382698224945216,2.154434690031882
2023-09-02,2024-09-07,0.3787447170101206,-0.32250301111338264,788440.613416372,227000.0,561440.613416372,2.4733066670324755,4,43.17224234342341,1.467799267622069
2023-10-07,2024-10-05,0.3352090025090282,-0.28378354719795884,753584.5742810715,258000.00000000003,495584.57428107155,1.9208704429498895,5,44.46205881885433,1.467799267622069
2023-11-04,2024-11-02,0.06437651587511217,-0.3299971009034646,536747.7114569725,221000.0,315747.7114569725,1.4287226762758938,4,44.655269442610255,1.467799267622069
2023-12-02,2024-12-07,0.23256855284566286,-0.30876384649823224,671407.4566816504,238000.0,433407.45668165036,1.821039733956514,4,45.499962550960255,1.467799267622069
