pinball_q0_1,pinball_q0_5,pinball_q0_9,median_mae,median_rmse,median_mre,interval_coverage,avg_interval_width,horizon_weeks,n_forecasts
1.0140827446492475,1.4751574765778723,0.9251776364747154,2.9503149531557447,3.530588531648714,0.27416364297171303,0.3333333333333333,2.9393933962147876,1,12
1.5704416484958719,2.2327767509470107,1.0608925324325658,4.465553501894021,5.202705790812421,0.41510714957814593,0.25,4.838712937835832,2,12
1.965293623820416,2.274838646320499,0.964530897701496,4.549677292640998,6.199642973616415,0.4232849893854489,0.3333333333333333,6.213810191557381,3,12
1.780199233380633,3.040229915179206,1.0648534548231623,6.080459830358412,6.998356388317021,0.5653201999650881,0.3333333333333333,8.364621953842118,4,12
0.7030125123325092,2.161631740333206,0.8404042762206091,4.323263480666412,4.8974117691463,0.4019045561824108,0.8333333333333334,11.098830232815468,6,12
0.7366389581252956,1.793488790341608,0.628087354432396,3.586977580683216,4.482896129352824,0.33364097019167,0.75,8.847881549292575,8,12
1.3992453249343138,1.8881761876875676,1.0050473186459647,3.776352375375135,4.6772591914865655,0.35131818669482634,0.6666666666666666,11.407868558969787,12,12
