forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2024-09-18,2024-10-09,2.1642429519860964,1074.4039,10.0,31.512341605424673,2.1371837815635506,1071.6996190324671,2.1814831376601687,1076.1268761765452,2.2488013754577825,1082.8546297033959,1.7229761765452167,0.0016036577832091049
2024-09-25,2024-10-16,2.1596031466272683,1073.9402,6.812920690579608,51.33011359232174,2.14799882528508,1072.78046949619,2.1568664461680456,1073.6666954228033,2.2326478690569016,1081.2402557504374,-0.27350457719671795,0.0002546739354730533
2024-10-02,2024-10-23,2.1763402663678586,1075.6129,6.812920690579608,48.08550621711974,2.132210512244549,1071.2025927986333,2.1532315789747685,1073.303428477927,2.1570377249875805,1073.68381294875,-2.3094715220731814,0.0021471214431076284
2024-10-09,2024-10-30,2.220309851634834,1080.0072,6.812920690579608,44.90281987170993,2.157253252632005,1073.7053526817756,2.177890290922418,1075.7678087365448,2.195451313931282,1077.5228492478277,-4.239391263455218,0.00392533611206964
2024-10-16,2024-11-06,2.186389342326172,1076.6172,6.812920690579608,25.843711556464065,2.1921098065902664,1077.1889005508028,2.2040150473219517,1078.3787047991168,2.2040150473219517,1078.3787047991168,1.7615047991168922,0.001636147740456768
2024-10-23,2024-11-13,2.173876776871754,1075.3667,6.812920690579608,39.33865554051803,2.189653268865184,1076.943395307581,2.2215784017859104,1080.1339783149426,2.2637417097292487,1084.3477597952644,4.767278314942587,0.004433165277428236
2024-10-30,2024-11-20,2.1816945036926545,1076.148,6.812920690579608,37.820765726963764,2.2354296099358972,1081.518261646339,2.2566795241727755,1083.6419682395247,2.3097204069134634,1088.9428495103439,7.493968239524747,0.0069636966658161775
2024-11-06,2024-11-27,2.1233642355466857,1070.3185,6.812920690579608,38.12748887105709,2.2090688242032996,1078.8837769214683,2.2585509893283096,1083.82900160095,2.2697745355096184,1084.9506776114256,13.510501600949965,0.012622879639051333
2024-11-13,2024-12-04,2.163728641018997,1074.3525,10.0,30.433370646110777,2.221700839419054,1080.146214675328,2.2881841846978377,1086.7905294302816,2.2881841846978377,1086.7905294302816,12.438029430281631,0.011577233198863158
2024-11-20,2024-12-11,2.1995352907420194,1077.931,10.0,34.48997155009289,2.213646173819443,1079.3412351234524,2.218425953584551,1079.818924100828,2.2637368062687533,1084.347269745692,1.8879241008280587,0.001751433163002139
2024-11-27,2024-12-18,2.186527425815395,1076.631,10.0,36.83307881680672,2.168527930961876,1074.8321388155116,2.1784113773556717,1075.8198858734963,2.198552128700699,1077.8327432406527,-0.8111141265037531,0.0007533817310701188
2024-12-04,2024-12-25,2.236096396630786,1081.5849,6.812920690579608,41.659872168241606,2.137344191644581,1071.7156503417186,2.202271311415516,1078.204436639726,2.256572255987805,1083.6312479067685,-3.380463360274007,0.0031254720367065096
