forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2024-09-25,2024-10-09,2.1642429519860964,1074.4039,6.812920690579608,48.1137268237553,2.1144861630911085,1069.431229548058,2.1144861630911085,1069.431229548058,2.1188972211985004,1069.8720686536262,-4.972670451942122,0.004628306405014094
2024-10-02,2024-10-16,2.1596031466272683,1073.9402,6.812920690579608,44.84294994078819,2.136347842376673,1071.61607565705,2.149401336377433,1072.9206358055994,2.149401336377433,1072.9206358055994,-1.0195641944005729,0.0009493677528791388
2024-10-09,2024-10-23,2.1763402663678586,1075.6129,6.812920690579608,25.849958914210305,2.1597807904971673,1073.9579536461342,2.1776745990790864,1075.7462525935564,2.1776745990790864,1075.7462525935564,0.13335259355631024,0.00012397823934271357
2024-10-16,2024-10-30,2.220309851634834,1080.0072,6.812920690579608,39.22864283836604,2.160581006123572,1074.0379268254526,2.1931667869216027,1077.294534675887,2.218018807743252,1079.7782341338984,-2.7126653241130043,0.0025117104072204374
2024-10-23,2024-11-06,2.186389342326172,1076.6172,6.812920690579608,37.541283789981016,2.1900929205884307,1076.987333897307,2.2301564543934767,1080.9912649221405,2.2650785473458277,1084.4813627279023,4.374064922140633,0.00406278566062351
2024-10-30,2024-11-13,2.173876776871754,1075.3667,6.812920690579608,37.797152318111735,2.2232060772359516,1080.2966474460407,2.24643166825674,1082.6178022625566,2.2994068424801513,1087.9121166545729,7.251102262556515,0.006742911290219898
2024-11-06,2024-11-20,2.1816945036926545,1076.148,10.0,30.572009936957958,2.203502112135553,1078.327442294003,2.2465068316134533,1082.6253140536367,2.263761637690757,1084.3497513865138,6.477314053636746,0.006018980710494047
2024-11-13,2024-11-27,2.1233642355466857,1070.3185,10.0,33.982838209535366,2.2120268715638587,1079.1794028055328,2.217048527062304,1079.6812647317447,2.273642225499648,1085.3372127588461,9.362764731744619,0.008747643558197507
2024-11-20,2024-12-04,2.163728641018997,1074.3525,10.0,36.90990251174186,2.1747471138451138,1075.453681074277,2.1747471138451138,1075.453681074277,2.2401087734022775,1081.9858950773908,1.101181074277065,0.0010249718544677515
2024-11-27,2024-12-11,2.1995352907420194,1077.931,6.812920690579608,41.57282057809699,2.1344585146351474,1071.4272571170486,2.1344585146351474,1071.4272571170486,2.1740440207751788,1075.3834142782985,-6.503742882951428,0.00603354285473878
2024-12-04,2024-12-18,2.186527425815395,1076.631,10.0,39.914778430765125,2.138366561042806,1071.8178254661675,2.138366561042806,1071.8178254661675,2.1869328914055934,1076.6715220434123,-4.81317453383258,0.004470588840403611
2024-12-11,2024-12-25,2.236096396630786,1081.5849,6.812920690579608,46.587211307841116,2.1836587070564164,1076.3443015750313,2.187416513407378,1076.7198550024234,2.2452846170163916,1082.5031664925157,-4.8650449975766605,0.004498070375776012
