forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2024-09-11,2024-10-09,2.1642429519860964,1074.4039,6.812920690579608,45.68271893284323,2.1214259399275557,1070.1247876329758,2.1936240397826654,1077.3402323151795,2.230895372961477,1081.0651121018138,2.9363323151794702,0.002732987394386292
2024-09-18,2024-10-16,2.1596031466272683,1073.9402,6.812920690579608,47.31992019247712,2.1239497372877074,1070.377014772995,2.216748602536146,1079.6512904134222,2.2362988579808265,1081.6051338936127,5.711090413422198,0.005317884937561885
2024-09-25,2024-10-23,2.1763402663678586,1075.6129,10.0,31.494712995462343,2.1290735342165643,1070.8890846664851,2.178593610526694,1075.8380981722605,2.250722608385362,1083.0466368329242,0.22519817226043415,0.0002093673032932518
2024-10-02,2024-10-30,2.220309851634834,1080.0072,10.0,28.564907986585823,2.09968638410309,1067.9521464861602,2.1660503418464523,1074.584529706083,2.212258170781677,1079.2025187423035,-5.422670293917008,0.0050209575398358535
2024-10-09,2024-11-06,2.186389342326172,1076.6172,6.812920690579608,48.07810993523551,2.1316965198041875,1071.1512246320478,2.229488887291612,1080.9245485749677,2.2443880884526615,1082.41356784282,4.307348574967818,0.00400081716599718
2024-10-16,2024-11-13,2.173876776871754,1075.3667,6.812920690579608,44.764089081700774,2.193043551515566,1077.282218586448,2.2107909360655955,1079.0558839838964,2.2114631440516583,1079.1230641388881,3.689183983896328,0.0034306288114522494
2024-10-23,2024-11-20,2.1816945036926545,1076.148,6.812920690579608,25.80618573095323,2.208178996095201,1078.7948479122072,2.23478115484422,1081.453455344618,2.2934476204607015,1087.31655476421,5.305455344618167,0.00493004247056926
2024-10-30,2024-11-27,2.1233642355466857,1070.3185,6.812920690579608,39.48440531224827,2.1858098074894015,1076.5592815566542,2.262272569113237,1084.2009345621007,2.303601201070047,1088.3312989106635,13.88243456210057,0.0129703770999946
2024-11-06,2024-12-04,2.163728641018997,1074.3525,6.812920690579608,37.60600184824466,2.215803689192616,1079.5568562112285,2.26274052040828,1084.2477013979333,2.26274052040828,1084.2477013979333,9.895201397933306,0.009210386160904643
2024-11-13,2024-12-11,2.1995352907420194,1077.931,6.812920690579608,38.08896397311587,2.2118583807255154,1079.1625639091358,2.2971775345483043,1087.6893206517123,2.2971775345483043,1087.6893206517123,9.75832065171221,0.009052824950495171
2024-11-20,2024-12-18,2.186527425815395,1076.631,10.0,30.57380645281111,2.2094483434582948,1078.9217059001498,2.2391831792189416,1081.893391623125,2.251317774931777,1083.1061175020966,5.262391623124813,0.004887832157094504
2024-11-27,2024-12-25,2.236096396630786,1081.5849,10.0,34.3271517346658,2.1583614006929133,1073.81610048607,2.1703577428516003,1075.0150093688314,2.198387290825334,1077.8162694196849,-6.569890631168619,0.006074318004225668
