forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-07-17,2024-10-09,2.327544217715607,2.1642429519860964,1090.7241529120543,1074.4039,16.32025291205423,0.01519005367725697,8,48.73488251270431,6.812920690579608
2024-07-24,2024-10-16,2.132541425522756,2.1596031466272683,1071.235664118492,1073.9402,-2.7045358815080363,0.0025183300536734134,7,44.372928506563824,6.812920690579608
2024-07-31,2024-10-23,2.342881742356947,2.1763402663678586,1092.2569780256463,1075.6129,16.644078025646195,0.015474040917179585,8,43.45740990092929,6.812920690579608
2024-08-07,2024-10-30,2.2909779790511475,2.220309851634834,1087.0697399448272,1080.0072,7.062539944827222,0.006539345242168035,8,34.87097272954718,6.812920690579608
2024-08-14,2024-11-06,2.304987407034228,2.186389342326172,1088.46983569311,1076.6172,11.852635693110187,0.011009145769833686,8,40.824507052420586,6.812920690579608
2024-08-21,2024-11-13,2.4461816063632407,2.173876776871754,1102.5807186214845,1075.3667,27.214018621484456,0.025306733620712316,7,41.43731099499609,6.812920690579608
2024-08-28,2024-11-20,2.1714284662155876,2.1816945036926545,1075.1220169662379,1076.148,-1.0259830337620315,0.0009533846959359043,4,49.68373780201133,6.812920690579608
2024-09-04,2024-11-27,2.3801396697759394,2.1233642355466857,1095.980518046849,1070.3185,25.66201804684897,0.02397605763784235,8,46.661865392504545,6.812920690579608
2024-09-11,2024-12-04,2.330465969603442,2.163728641018997,1091.0161514433744,1074.3525,16.66365144337442,0.015510413428901986,11,33.953156624516105,10.0
2024-09-18,2024-12-11,2.3589754654946313,2.1995352907420194,1093.8653772669518,1077.931,15.934377266951742,0.014782372217657477,8,28.393152334708805,10.0
2024-09-25,2024-12-18,2.2932221687103773,2.186527425815395,1087.2940232206342,1076.631,10.663023220634159,0.009904064828742771,6,32.1835188578045,6.812920690579608
2024-10-02,2024-12-25,2.3066158682400455,2.236096396630786,1088.6325833522765,1081.5849,7.047683352276408,0.00651607040027686,5,30.97034407365266,6.812920690579608
