forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-09-18,2024-10-09,2.1735862430718997,2.1642429519860964,1075.337664186518,1074.4039,0.9337641865179194,0.0008690997738540593,4,31.512341605424673,10.0
2024-09-25,2024-10-16,2.1615072388846905,2.1596031466272683,1074.1304940988864,1073.9402,0.19029409888639748,0.0001771924534405151,1,51.33011359232174,6.812920690579608
2024-10-02,2024-10-23,2.186214761760513,2.1763402663678586,1076.5997524990737,1075.6129,0.9868524990736205,0.0009174792335361732,16,48.08550621711974,6.812920690579608
2024-10-09,2024-10-30,2.183758058761294,2.220309851634834,1076.3542307384312,1080.0072,-3.652969261568842,0.00338235639685443,16,44.90281987170993,6.812920690579608
2024-10-16,2024-11-06,2.1809350108306145,2.186389342326172,1076.0720966349033,1076.6172,-0.5451033650965655,0.0005063112172985584,16,25.843711556464065,6.812920690579608
2024-10-23,2024-11-13,2.1886295639613884,2.173876776871754,1076.8410867133236,1075.3667,1.4743867133236108,0.0013710548348982825,16,39.33865554051803,6.812920690579608
2024-10-30,2024-11-20,2.2394683336335244,2.1816945036926545,1081.9218898233328,1076.148,5.7738898233328655,0.005365330626765897,2,37.820765726963764,6.812920690579608
2024-11-06,2024-11-27,2.2216162700368978,2.1233642355466857,1080.1377628504188,1070.3185,9.819262850418681,0.009174150358438802,16,38.12748887105709,6.812920690579608
2024-11-13,2024-12-04,2.214327427779225,2.163728641018997,1079.4093193288707,1074.3525,5.056819328870688,0.004706853038337685,2,30.433370646110777,10.0
2024-11-20,2024-12-11,2.256983602303279,2.1995352907420194,1083.672357667143,1077.931,5.741357667142893,0.00532627567733268,16,34.48997155009289,10.0
2024-11-27,2024-12-18,2.2124861858260085,2.186527425815395,1079.2253064602958,1076.631,2.594306460295684,0.002409652388140118,16,36.83307881680672,10.0
2024-12-04,2024-12-25,2.207464342812973,2.236096396630786,1078.7234257939626,1081.5849,-2.8614742060374283,0.0026456306906997573,16,41.659872168241606,6.812920690579608
