forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-08-14,2024-10-09,2.35593048119105,2.1642429519860964,1093.5610629450407,1074.4039,19.15716294504068,0.017830503914813303,133,33.28119962918076,10.0
2024-08-21,2024-10-16,2.263307512101257,2.1596031466272683,1084.3043662852938,1073.9402,10.364166285293777,0.009650599060630915,133,28.622234691742282,10.0
2024-08-28,2024-10-23,2.4981625869533355,2.1763402663678586,1107.7756737619554,1075.6129,32.16277376195535,0.0299018111087691,133,32.64654757060663,6.812920690579608
2024-09-04,2024-10-30,2.3169065753626414,2.220309851634834,1089.6610318589944,1080.0072,9.653831858994408,0.00893867361161519,133,31.39356822483665,6.812920690579608
2024-09-11,2024-11-06,2.1447686916320947,2.186389342326172,1072.4576514339972,1076.6172,-4.159548566002741,0.0038635353085597563,133,50.51600585026344,6.812920690579608
2024-09-18,2024-11-13,2.199190154634963,2.173876776871754,1077.8965072572091,1075.3667,2.529807257209086,0.0023525065981763113,133,36.492593346748414,10.0
2024-09-25,2024-11-20,2.306262845125009,2.1816945036926545,1088.5973023855586,1076.148,12.449302385558667,0.01156839243817641,133,39.71423825402663,6.812920690579608
2024-10-02,2024-11-27,2.426989924476538,2.1233642355466857,1100.6627108167104,1070.3185,30.3442108167103,0.028350636578467342,133,43.86888699834251,6.812920690579608
2024-10-09,2024-12-04,2.405772107340827,2.163728641018997,1098.5422119929592,1074.3525,24.189711992959246,0.022515619401415502,133,45.202951234975174,6.812920690579608
2024-10-16,2024-12-11,2.3983926700772913,2.1995352907420194,1097.8047144484574,1077.931,19.87371444845735,0.018436907787657417,133,47.06348906109983,6.812920690579608
2024-10-23,2024-12-18,2.2853192799855835,2.186527425815395,1086.504212179377,1076.631,9.873212179376878,0.009170469900436526,133,31.39346166853853,10.0
2024-10-30,2024-12-25,2.247511849632853,2.236096396630786,1082.725755089317,1081.5849,1.1408550893170286,0.001054799386823012,133,51.367838814659635,6.812920690579608
