forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-08-28,2024-10-09,2.208656281580585,2.1642429519860964,1078.8425476027019,1074.4039,4.438647602701849,0.004131265348815142,133,52.1025768361191,6.812920690579608
2024-09-04,2024-10-16,2.295788453206462,2.1596031466272683,1087.550496505353,1073.9402,13.610296505353062,0.01267323497654065,10,36.521251795051,10.0
2024-09-11,2024-10-23,2.2746413716613265,2.1763402663678586,1085.4370669637835,1075.6129,9.824166963783455,0.009133552566897863,13,39.868910887422956,6.812920690579608
2024-09-18,2024-10-30,2.2888246775821104,2.220309851634834,1086.85453999268,1080.0072,6.847339992679963,0.00634008735560278,6,44.4407781772473,6.812920690579608
2024-09-25,2024-11-06,2.298298590929029,2.186389342326172,1087.8013585075144,1076.6172,11.18415850751444,0.010388240599829205,8,45.47893007420283,6.812920690579608
2024-10-02,2024-11-13,2.143332390630753,2.173876776871754,1072.3141081767235,1075.3667,-3.0525918232765434,0.002838651990317855,133,47.282187825010794,6.812920690579608
2024-10-09,2024-11-20,2.2511823509645956,2.1816945036926545,1083.0925832934981,1076.148,6.944583293498226,0.0064531860798869925,45,31.660877556891553,10.0
2024-10-16,2024-11-27,2.4126400090044138,2.1233642355466857,1099.2285869063694,1070.3185,28.910086906369315,0.027010732699069773,133,28.554231574617738,10.0
2024-10-23,2024-12-04,2.2668343236953024,2.163728641018997,1084.656834203597,1074.3525,10.304334203597136,0.00959120419377917,1,47.83610223384437,6.812920690579608
2024-10-30,2024-12-11,2.3658444342243534,2.1995352907420194,1094.5518588224577,1077.931,16.62085882245765,0.015419223329190502,133,44.65950140497075,6.812920690579608
2024-11-06,2024-12-18,2.42827287773593,2.186527425815395,1100.7909285716316,1076.631,24.159928571631553,0.02244030551937623,133,25.80332169906651,6.812920690579608
2024-11-13,2024-12-25,2.3035229734910385,2.236096396630786,1088.3234808826253,1081.5849,6.738580882625229,0.006230283801692524,133,39.21624560113655,6.812920690579608
