forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-07-17,2024-10-09,2.3352731873495336,2.1642429519860964,1091.4965825598697,1074.4039,17.092682559869672,0.015908991543933965,37,48.73488251270431,6.812920690579608
2024-07-24,2024-10-16,2.289511403555556,2.1596031466272683,1086.923171068611,1073.9402,12.98297106861105,0.01208910055570231,22,44.372928506563824,6.812920690579608
2024-07-31,2024-10-23,2.192706427404032,2.1763402663678586,1077.2485265587811,1075.6129,1.6356265587810412,0.001520646097477114,1,43.45740990092929,6.812920690579608
2024-08-07,2024-10-30,2.2238009858398584,2.220309851634834,1080.356102336558,1080.0072,0.3489023365580124,0.00032305556533142776,2,34.87097272954718,6.812920690579608
2024-08-14,2024-11-06,2.306189344005254,2.186389342326172,1088.5899567176707,1076.6172,11.97275671767079,0.01112071841102928,10,40.824507052420586,6.812920690579608
2024-08-21,2024-11-13,2.2178898088736747,2.173876776871754,1079.7653420465808,1075.3667,4.39864204658079,0.004090364753326274,15,41.43731099499609,6.812920690579608
2024-08-28,2024-11-20,2.4082857295700535,2.1816945036926545,1098.7934222351032,1076.148,22.645422235103297,0.021043037049832642,133,49.68373780201133,6.812920690579608
2024-09-04,2024-11-27,2.3245560811533617,2.1233642355466857,1090.4255199271001,1070.3185,20.107019927100055,0.01878601549641537,7,46.661865392504545,6.812920690579608
2024-09-11,2024-12-04,2.260508252203192,2.163728641018997,1084.024609546735,1074.3525,9.6721095467351,0.009002733783125279,19,33.953156624516105,10.0
2024-09-18,2024-12-11,2.285526180211382,2.1995352907420194,1086.5248896921782,1077.931,8.593889692178209,0.00797257866429132,133,28.393152334708805,10.0
2024-09-25,2024-12-18,2.284997882626355,2.186527425815395,1086.4720918760563,1076.631,9.841091876056225,0.009140635813065224,133,32.1835188578045,6.812920690579608
2024-10-02,2024-12-25,2.1456169496194675,2.236096396630786,1072.542425944634,1081.5849,-9.042474055366029,0.008360392286695226,133,30.97034407365266,6.812920690579608
