forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-08-28,2024-10-09,2.190921317131971,2.1642429519860964,1077.0701234644403,1074.4039,2.666223464440236,0.002481583941048833,3,52.1025768361191,6.812920690579608
2024-09-04,2024-10-16,2.1109867325254847,2.1596031466272683,1069.0814980770615,1073.9402,-4.858701922938508,0.004524182932102279,6,36.521251795051,10.0
2024-09-11,2024-10-23,2.160137137483613,2.1763402663678586,1073.9935667990223,1075.6129,-1.619333200977735,0.0015054981220267393,4,39.868910887422956,6.812920690579608
2024-09-18,2024-10-30,2.2170681591643513,2.220309851634834,1079.6832267549364,1080.0072,-0.32397324506359837,0.0002999732270892253,6,44.4407781772473,6.812920690579608
2024-09-25,2024-11-06,2.2318860628503083,2.186389342326172,1081.164121190757,1076.6172,4.546921190757075,0.0042233406551159276,9,45.47893007420283,6.812920690579608
2024-10-02,2024-11-13,2.2412387223618864,2.173876776871754,1082.0988216534106,1075.3667,6.732121653410559,0.006260303256006122,16,47.282187825010794,6.812920690579608
2024-10-09,2024-11-20,2.2139568636916285,2.1816945036926545,1079.372285325474,1076.148,3.2242853254740567,0.0029961355923851154,1,31.660877556891553,10.0
2024-10-16,2024-11-27,2.2142322826385916,2.1233642355466857,1079.3998105675541,1070.3185,9.081310567554056,0.008484680557753654,1,28.554231574617738,10.0
2024-10-23,2024-12-04,2.2318039827771123,2.163728641018997,1081.155918146233,1074.3525,6.803418146233071,0.006332575338385745,1,47.83610223384437,6.812920690579608
2024-10-30,2024-12-11,2.233235043757809,2.1995352907420194,1081.298937718269,1077.931,3.367937718268877,0.003124446479662313,3,44.65950140497075,6.812920690579608
2024-11-06,2024-12-18,2.2574514231384626,2.186527425815395,1083.7191114648774,1076.631,7.088111464877329,0.006583603356096312,7,25.80332169906651,6.812920690579608
2024-11-13,2024-12-25,2.23876485213251,2.236096396630786,1081.851584207732,1081.5849,0.26668420773194157,0.0002465679834582949,4,39.21624560113655,6.812920690579608
