forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2024-09-11,2024-10-09,2.2117672409060636,2.1642429519860964,1079.1534554377645,1074.4039,4.749555437764457,0.0044206424025121805,8,45.68271893284323,6.812920690579608
2024-09-18,2024-10-16,2.226762502447008,2.1596031466272683,1080.6520749355213,1073.9402,6.711874935521337,0.006249765988386818,16,47.31992019247712,6.812920690579608
2024-09-25,2024-10-23,2.2543254514779933,2.1763402663678586,1083.4067033040046,1075.6129,7.793803304004541,0.007245918400573794,6,31.494712995462343,10.0
2024-10-02,2024-10-30,2.1657910457767184,2.220309851634834,1074.5586157768905,1080.0072,-5.448584223109492,0.005044951758756323,2,28.564907986585823,10.0
2024-10-09,2024-11-06,2.2019078610761964,2.186389342326172,1078.1681135810395,1076.6172,1.5509135810395946,0.001440543194962513,16,48.07810993523551,6.812920690579608
2024-10-16,2024-11-13,2.1627903457698188,2.173876776871754,1074.2587272070925,1075.3667,-1.1079727929075034,0.0010303209062615603,7,44.764089081700774,6.812920690579608
2024-10-23,2024-11-20,2.1651158591223068,2.1816945036926545,1074.4911379351627,1076.148,-1.6568620648372416,0.0015396228630608817,7,25.80618573095323,6.812920690579608
2024-10-30,2024-11-27,2.2152568287366274,2.1233642355466857,1079.5022032303746,1070.3185,9.183703230374476,0.008580346158993305,8,39.48440531224827,6.812920690579608
2024-11-06,2024-12-04,2.2191624058475155,2.163728641018997,1079.8925247991174,1074.3525,5.540024799117418,0.005156617403615125,2,37.60600184824466,6.812920690579608
2024-11-13,2024-12-11,2.20853780718292,2.1995352907420194,1078.8307073262358,1077.931,0.8997073262357844,0.0008346613338291453,2,38.08896397311587,6.812920690579608
2024-11-20,2024-12-18,2.2253506921790684,2.186527425815395,1080.510979270808,1076.631,3.8799792708080076,0.0036038153005142964,3,30.57380645281111,10.0
2024-11-27,2024-12-25,2.2300979648155215,2.236096396630786,1080.985419500792,1081.5849,-0.5994804992080844,0.0005542611580543371,16,34.3271517346658,10.0
