forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2024-07-17,2024-10-09,2.1642429519860964,1074.4039,6.812920690579608,48.73488251270431,2.1334225573184775,1071.3237240223195,2.1496712549374113,1072.9476113415503,2.3213899502584763,1090.1090982709277,-1.4562886584496937,0.0013554387306763255
2024-07-24,2024-10-16,2.1596031466272683,1073.9402,6.812920690579608,44.372928506563824,2.156135371029646,1073.593632111854,2.1700640788322056,1074.9856607226573,2.276769752608523,1085.6497763705127,1.0454607226572534,0.0009734813192180099
2024-07-31,2024-10-23,2.1763402663678586,1075.6129,6.812920690579608,43.45740990092929,2.15612942716652,1073.5930380849243,2.176483076980148,1075.6271724264916,2.2786715222971163,1085.8398383529454,0.014272426491515944,1.3269110561537467e-05
2024-08-07,2024-10-30,2.220309851634834,1080.0072,6.812920690579608,34.87097272954718,2.19727950009905,1077.7055573272478,2.2318146686142146,1081.156986083847,2.273556289039013,1085.3286243087464,1.1497860838469478,0.0010646096469050833
2024-08-14,2024-11-06,2.186389342326172,1076.6172,6.812920690579608,40.824507052420586,2.2074947277192773,1078.7264624474349,2.2450083455370833,1082.4755560487474,2.252341301651093,1083.2084082886795,5.85835604874751,0.00544144757184588
2024-08-21,2024-11-13,2.173876776871754,1075.3667,6.812920690579608,41.43731099499609,2.2006258080257006,1078.0399857925788,2.2042721086967543,1078.4043953939322,2.2499681985471525,1082.9712414628766,3.037695393932154,0.002824799572027062
2024-08-28,2024-11-20,2.1816945036926545,1076.148,6.812920690579608,49.68373780201133,2.0957480822390897,1067.5585544207381,2.194707255363456,1077.448488378951,2.2442271781772,1082.3974865443686,1.3004883789510586,0.0012084661022006813
2024-09-04,2024-11-27,2.1233642355466857,1070.3185,6.812920690579608,46.661865392504545,2.181858024631578,1076.1643422069492,2.218304358646089,1079.8067719589592,2.3247896184075505,1090.4488595321895,9.488271958959103,0.008864905127734505
2024-09-11,2024-12-04,2.163728641018997,1074.3525,10.0,33.953156624516105,2.202526291058229,1078.2299191871998,2.2434446078934207,1082.319276832425,2.422158960379494,1100.1799065008922,7.966776832425012,0.007415421691134904
2024-09-18,2024-12-11,2.1995352907420194,1077.931,10.0,28.393152334708805,2.199133388555469,1077.890834081499,2.2343457716939845,1081.4099433541032,2.2771610052920837,1085.688877982614,3.478943354103194,0.003227426759322437
2024-09-25,2024-12-18,2.186527425815395,1076.631,6.812920690579608,32.1835188578045,2.200532016849956,1078.0306123458868,2.2599686168400956,1083.9706786383208,2.2688957199070896,1084.862849186874,7.33967863832072,0.0068172648180488205
2024-10-02,2024-12-25,2.236096396630786,1081.5849,6.812920690579608,30.97034407365266,2.2181852326690277,1079.7948665639497,2.244782805687828,1082.4530157006052,2.2907862640863836,1087.050580039985,0.8681157006051308,0.0008026329700101496
