pinball_q0_1,pinball_q0_5,pinball_q0_9,median_mae,median_rmse,median_mre,interval_coverage,avg_interval_width,horizon_weeks,n_forecasts
0.7349325704676669,1.2683106566238582,0.56450505973386,2.5366213132477164,3.006947313741876,0.23578443161537455,0.4166666666666667,5.099005959223916,1,12
1.0804464275833576,1.7208569021855358,0.7875732528541203,3.4417138043710716,4.011375301961519,0.3197135999386035,0.3333333333333333,4.676519502259926,2,12
1.1564258147225686,1.623705966338548,0.5872885468449435,3.247411932677096,4.577792695329093,0.3016342979102769,0.5833333333333334,4.784322837451441,3,12
0.881655907143617,1.529658474816377,0.6617415428177232,3.059316949632754,4.235757597114095,0.2842475342983721,0.5833333333333334,5.365803582027676,4,12
1.0175389781238247,1.4241720918961864,0.6923871004679008,2.848344183792373,3.544874501091211,0.26488359887106955,0.5,6.264318514958518,6,12
0.8564469117793142,1.288956890128181,0.9163266190070183,2.577913780256362,3.141327787701425,0.23984951838649424,0.5,9.594272521191215,8,12
1.344305760065934,1.7918389248953872,1.0901795570134292,3.5836778497907744,4.743412691595447,0.333409695164045,0.5833333333333334,11.090334854085825,12,12
