forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2024-08-14,2024-10-09,2.1642429519860964,1074.4039,10.0,33.28119962918076,2.178702930641446,1075.8490235739293,2.2173082080806097,1079.7072171325192,2.280419348632517,1086.0145153079136,5.303317132519169,0.004936055362903252
2024-08-21,2024-10-16,2.1596031466272683,1073.9402,10.0,28.622234691742282,2.166704522418158,1074.649908209628,2.184246341424821,1076.4030294818194,2.2869834622764285,1086.6705297872475,2.4628294818194263,0.002293265008442208
2024-08-28,2024-10-23,2.1763402663678586,1075.6129,6.812920690579608,32.64654757060663,2.156575731596739,1073.6376415431057,2.199138826017491,1077.8913774989367,2.2787703214802275,1085.8497122975757,2.2784774989365815,0.0021183062223747795
2024-09-04,2024-10-30,2.220309851634834,1080.0072,6.812920690579608,31.39356822483665,2.1908546325685534,1077.0634590400377,2.2291949425015942,1080.8951718687074,2.298119266402089,1087.7834368972935,0.8879718687073819,0.0008221906934577675
2024-09-11,2024-11-06,2.186389342326172,1076.6172,6.812920690579608,50.51600585026344,2.1634423283583826,1074.3238860452198,2.216809682328017,1079.6573946995507,2.2938279029691033,1087.3545600220837,3.0401946995507387,0.002823839986534433
2024-09-18,2024-11-13,2.173876776871754,1075.3667,10.0,36.492593346748414,2.18497847117313,1076.4761981899949,2.1941979605582707,1077.397589691851,2.3113863998220285,1089.1093480705113,2.0308896918509163,0.001888555496325966
2024-09-25,2024-11-20,2.1816945036926545,1076.148,6.812920690579608,39.71423825402663,2.1523846942928566,1073.218791214802,2.177615891430037,1075.7403853782837,2.2629725842538946,1084.2708937512518,-0.4076146217162204,0.0003787718991404718
2024-10-02,2024-11-27,2.1233642355466857,1070.3185,6.812920690579608,43.86888699834251,2.150417983617271,1073.0222390601878,2.193403542937871,1077.318195962569,2.1977325279050985,1077.7508327164976,6.9996959625689215,0.006539825260022059
2024-10-09,2024-12-04,2.163728641018997,1074.3525,6.812920690579608,45.202951234975174,2.188352528623155,1076.813399929848,2.188352528623155,1076.813399929848,2.229598189141254,1080.93547215123,2.460899929847983,0.0022905889173692835
2024-10-16,2024-12-11,2.1995352907420194,1077.931,6.812920690579608,47.06348906109983,2.17470373079285,1075.4493453921139,2.187665208417476,1076.7447094666227,2.279146277756545,1085.8872851938174,-1.1862905333773597,0.0011005254820367534
2024-10-23,2024-12-18,2.186527425815395,1076.631,10.0,31.39346166853853,2.199847343222049,1077.9621863804189,2.199847343222049,1077.9621863804189,2.247903569957449,1082.764903437247,1.3311863804187851,0.0012364369783322096
2024-10-30,2024-12-25,2.236096396630786,1081.5849,6.812920690579608,51.367838814659635,2.2129918814536906,1079.275845447262,2.261567772969985,1084.130497561763,2.3051061683913687,1088.4817046481733,2.545597561762861,0.002353580899440128
