forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2022-10-01,2022-11-05,-0.35123035530869706,204000.0,1.467799267622069,42.88632019858011,-0.3355831304079221,216527.65206108132,-0.3355831304079221,216527.65206108132,-0.3355831304079221,216527.65206108132,12527.652061081317,0.061410059122947634
2022-11-05,2022-12-03,-0.3449852804836287,209000.0,1.467799267622069,43.415678503170504,-0.35087756956343086,204282.45117564488,-0.3416429660375355,211675.96028847946,-0.3416429660375355,211675.96028847946,2675.9602884794585,0.012803637743920853
2022-12-03,2023-01-07,-0.343736265518615,210000.0,1.467799267622069,44.85552293880096,-0.37091742526587396,188237.92307647696,-0.37091742526587396,188237.92307647696,-0.37091742526587396,188237.92307647696,-21762.07692352304,0.10362893773106209
2023-01-07,2023-02-04,-0.33749119069354666,215000.0,1.467799267622069,44.25100970013635,-0.34126228572130335,211980.74472012796,-0.34126228572130335,211980.74472012796,-0.34126228572130335,211980.74472012796,-3019.2552798720426,0.014043047813358338
2023-02-04,2023-03-04,-0.3187559662183416,230000.0,1.467799267622069,44.84807152410926,-0.33907628348599045,213730.92569997633,-0.33907628348599045,213730.92569997633,-0.318385753729541,230296.40356534606,-16269.074300023669,0.07073510565227682
2023-03-04,2023-04-01,-0.3349931607635193,217000.0,2.154434690031882,42.52351670080147,-0.3403078519936209,212744.8938731944,-0.3078830672025512,238705.17913744244,-0.28819461322816675,254468.3641479351,21705.179137442436,0.10002386699282229
2023-04-01,2023-05-06,-0.32749907097343733,223000.0,2.154434690031882,37.88972856449253,-0.325759356181148,224392.86945394627,-0.3159251326327062,232266.4528968269,-0.3159251326327062,232266.4528968269,9266.4528968269,0.041553600434201345
2023-05-06,2023-06-03,-0.2912776369880409,252000.0,2.154434690031882,35.34576449979435,-0.32153838983938476,227772.3056176411,-0.3127212324822585,234831.59442050164,-0.3127212324822585,234831.59442050164,-17168.405579498358,0.06812859356943793
2023-06-03,2023-07-01,-0.29627369684809557,248000.0,2.154434690031882,34.530318182095975,-0.3109322866739834,236263.87974804814,-0.3016313583138232,243710.4905739308,-0.2726342982422695,266926.4334439478,-4289.509426069213,0.017296408976085538
2023-07-01,2023-08-05,-0.28378354719795884,258000.00000000003,1.467799267622069,45.60155239426612,-0.318414257369282,230273.58267004899,-0.30808140235675024,238546.38588055232,-0.2637095995883967,274071.82313411473,-19453.61411944771,0.0754016051141384
2023-08-05,2023-09-02,-0.32500104104341,224999.99999999997,2.154434690031882,39.12321495470838,-0.3008797379160385,244312.26110417937,-0.2854768165001956,256644.31624146458,-0.2630640227277604,274588.6919297013,31644.316241464607,0.1406414055176205
2023-09-02,2023-10-07,-0.343736265518615,210000.0,2.154434690031882,40.049187590387575,-0.3605415267464006,196545.18824952457,-0.35298524606784354,202594.98019775347,-0.315915350477521,232274.28479272826,-7405.019802246534,0.035261999058316826
2023-10-07,2023-11-04,-0.336242175728533,216000.0,2.154434690031882,40.403689555354006,-0.3800156957038948,180953.56644915562,-0.3800156957038948,180953.56644915562,-0.34380682080264624,209943.5112580653,-35046.43355084438,0.16225200717983507
2023-11-04,2023-12-02,-0.33749119069354666,215000.0,2.154434690031882,40.55841876733842,-0.3773417071993065,183094.4443245132,-0.3460736509691381,208128.6169373499,-0.30433189987148085,241548.3535032768,-6871.3830626501,0.03195992122162837
2023-12-02,2024-01-06,-0.354977400203738,201000.0,2.154434690031882,38.08981239772991,-0.35415342185973586,201659.70253926713,-0.32747593510901973,223018.52328840375,-0.3181039005955935,230522.0638991631,22018.523288403754,0.10954489198210823
2024-01-06,2024-02-03,-0.339989220623574,213000.0,1.467799267622069,42.53775941285969,-0.3443134601206525,209537.88015499787,-0.3443134601206525,209537.88015499787,-0.32294344475653924,226647.3752072684,-3462.119845002133,0.016254083779352738
