forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2022-03-05,2022-11-05,-0.35123035530869706,204000.0,0.6812920690579608,41.97005394676349,-0.2599114949456871,277112.7031468438,0.2313118804073231,670401.3258717397,1.0039926499366332,1289033.4409167771,466401.32587173965,2.286281009175194
2022-04-02,2022-12-03,-0.3449852804836287,209000.0,0.6812920690579608,41.33652789352965,-0.2047659653306118,321263.9192329311,0.5656991265543837,938122.0942481224,0.5656991265543837,938122.0942481224,729122.0942481224,3.488622460517332
2022-05-07,2023-01-07,-0.343736265518615,210000.0,0.6812920690579608,41.84037254490784,-0.3161023430572419,232124.5727516729,0.17877759968441043,628340.7563874199,0.17877759968441043,628340.7563874199,418340.7563874199,1.9920988399400947
2022-06-04,2023-02-04,-0.33749119069354666,215000.0,0.6812920690579608,41.87657001828772,-0.28452838180835366,257403.66238094942,0.4724997413685104,863503.7847830687,0.4724997413685104,863503.7847830687,648503.7847830687,3.016296673409622
2022-07-02,2023-03-04,-0.3187559662183416,230000.0,0.6812920690579608,40.881665566542964,-0.18973777661769795,333295.9517816759,0.64206451689996,999262.5869440931,0.64206451689996,999262.5869440931,769262.5869440931,3.3446199432351875
2022-08-06,2023-04-01,-0.3349931607635193,217000.0,1.0,40.681600770870936,-0.3588694634714055,197883.893806969,0.21082868253613668,654001.844324325,0.21082868253613668,654001.844324325,437001.844324325,2.0138333839830644
2022-09-03,2023-05-06,-0.32749907097343733,223000.0,0.6812920690579608,40.27823610464242,-0.12377371309022256,386108.82062248554,-0.12377371309022256,386108.82062248554,-0.12377371309022256,386108.82062248554,163108.82062248554,0.7314296888900697
2022-10-01,2023-06-03,-0.2912776369880409,252000.0,1.0,39.71657622270663,-0.35355964425380026,202135.09924992954,0.3685055221976784,780242.7974579938,0.3685055221976784,780242.7974579938,528242.7974579938,2.0962015772142615
2022-11-05,2023-07-01,-0.29627369684809557,248000.0,1.467799267622069,42.220639417858095,-0.3708438591349247,188296.82239554834,-0.140673098477961,372578.65015927295,-0.140673098477961,372578.65015927295,124578.65015927295,0.5023332667712619
2022-12-03,2023-08-05,-0.28378354719795884,258000.00000000003,1.467799267622069,38.89913567567292,-0.5583912885489998,38140.55152010493,2.9286327926768934,2829959.8482470494,2.9286327926768934,2829959.8482470494,2571959.8482470494,9.968836621112594
2023-01-07,2023-09-02,-0.32500104104341,224999.99999999997,1.467799267622069,39.64044952996096,-0.8717618396295627,-212753.6009587912,0.4226052883591159,823556.7429885387,0.4226052883591159,823556.7429885387,598556.7429885387,2.6602521910601724
2023-02-04,2023-10-07,-0.343736265518615,210000.0,1.467799267622069,40.19127631627765,-1.0341299844877072,-342750.55808601633,-1.0341299844877072,-342750.55808601633,-1.0341299844877072,-342750.55808601633,-552750.5580860163,2.6321455146953157
2023-03-04,2023-11-04,-0.336242175728533,216000.0,1.467799267622069,40.68455945685841,-0.8561678625101268,-200268.5807178486,-0.8382706922818686,-185939.55286023417,-0.8382706922818686,-185939.55286023417,-401939.55286023417,1.860831263241825
2023-04-01,2023-12-02,-0.33749119069354666,215000.0,1.467799267622069,43.7788372096983,-0.44438702196211766,129415.8923128667,-0.44438702196211766,129415.8923128667,-0.44438702196211766,129415.8923128667,-85584.1076871333,0.39806561714945726
2023-05-06,2024-01-06,-0.354977400203738,201000.0,1.467799267622069,43.22413048368299,-0.36409348256544505,193701.38259583846,-0.36409348256544505,193701.38259583846,-0.36409348256544505,193701.38259583846,-7298.617404161545,0.036311529373938035
2023-06-03,2024-02-03,-0.339989220623574,213000.0,1.467799267622069,44.36142589475754,-0.5780185578329828,22426.352864552173,-0.5780185578329828,22426.352864552173,-0.5780185578329828,22426.352864552173,-190573.64713544783,0.8947119583823842
2023-07-01,2024-03-02,-0.339989220623574,213000.0,1.467799267622069,44.65726559321788,-0.5156940122254755,72325.31112629344,-0.5156940122254755,72325.31112629344,-0.5156940122254755,72325.31112629344,-140674.68887370656,0.6604445487028477
2023-08-05,2024-04-06,-0.339989220623574,213000.0,1.467799267622069,44.38135643507331,-0.32564598920318444,224483.6345617625,-0.32564598920318444,224483.6345617625,-0.32564598920318444,224483.6345617625,11483.634561762505,0.05391377728526998
2023-09-02,2024-05-04,-0.3187559662183416,230000.0,2.154434690031882,34.503931812119994,-0.39067260217468147,172421.3176216405,-0.39067260217468147,172421.3176216405,-0.39067260217468147,172421.3176216405,-57578.68237835949,0.2503420972972152
2023-10-07,2024-06-01,-0.32250301111338264,227000.0,2.154434690031882,42.257604436348984,-0.3473638564644438,207095.6385252045,-0.3473638564644438,207095.6385252045,-0.3473638564644438,207095.6385252045,-19904.3614747955,0.08768441178324009
2023-11-04,2024-07-06,-0.32749907097343733,223000.0,2.154434690031882,37.80609226603812,-0.3655117959798621,192565.83702261024,-0.3618139256396427,195526.46635356377,-0.11356210937217126,394284.5462975895,-27473.533646436234,0.1231997024503867
2023-12-02,2024-08-03,-0.31375990635828693,234000.0,2.154434690031882,35.80378519559663,-0.38145891823935135,179798.07786344382,-0.3656302448491882,192471.00319543923,-0.18287538193483482,338790.19714709313,-41528.99680456077,0.17747434531863576
2024-01-06,2024-09-07,-0.32250301111338264,227000.0,2.154434690031882,36.61261591221716,-0.3766406390651198,183655.7411494708,-0.28517342517481775,256887.22071729245,0.0723643136438385,543142.9893299153,29887.220717292454,0.1316617652744161
2024-02-03,2024-10-05,-0.28378354719795884,258000.00000000003,2.154434690031882,35.308528356705395,-0.409641900168425,157233.91112524527,-0.3147210481363301,233230.48017440474,0.1317252504256501,590669.1907322835,-24769.519825595286,0.09600589079688095
2024-03-02,2024-11-02,-0.3299971009034646,221000.0,2.154434690031882,37.896220031033934,-0.4262569653321545,143931.3762244343,-0.3286640347989307,222067.29394112533,0.07403587189534394,544481.2905499388,1067.293941125332,0.004829384348983402
2024-04-06,2024-12-07,-0.30876384649823224,238000.0,2.154434690031882,39.40116368581762,-0.4102657682744118,156734.42302985647,-0.3243062729428069,225556.25282327618,-0.3243062729428069,225556.25282327618,-12443.747176723817,0.05228465200304125
