forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2021-11-06,2022-11-05,-1.1838160026881934,-0.35123035530869706,-462593.8124851723,204000.0,-666593.8124851723,3.2676167278684916,12,40.39584592446216,0.6812920690579608
2021-12-04,2022-12-03,-0.44955800200129603,-0.3449852804836287,125275.84580900293,209000.0,-83724.15419099707,0.40059403919137354,13,41.31644273673625,0.6812920690579608
2022-01-01,2023-01-07,-1.2611586727672228,-0.343736265518615,-524516.745552818,210000.0,-734516.745552818,3.4976987883467525,12,41.73290676463907,0.6812920690579608
2022-02-05,2023-02-04,-2.199908606278652,-0.33749119069354666,-1276108.9680696675,215000.0,-1491108.9680696675,6.935390549161244,8,38.991385472105755,2.154434690031882
2022-03-05,2023-03-04,-5.398457806353958,-0.3187559662183416,-3836966.355427152,230000.0,-4066966.355427152,17.682462414900662,17,40.38918125559406,1.467799267622069
2022-04-02,2023-04-01,-2.8744646851795776,-0.3349931607635193,-1816179.421824033,217000.0,-2033179.421824033,9.369490423152225,10,41.79397307496552,1.0
2022-05-07,2023-05-06,-1.2096627765729158,-0.32749907097343733,-483287.53882850683,223000.0,-706287.5388285068,3.1672086942982367,7,39.71502642070443,1.0
2022-06-04,2023-06-03,-1.1100435293791868,-0.2912776369880409,-403529.28934056836,252000.0,-655529.2893405684,2.6013067037324142,7,39.23785758925092,1.0
2022-07-02,2023-07-01,-2.4251704881523586,-0.29627369684809557,-1456460.5956990782,248000.0,-1704460.5956990782,6.872824982657574,7,38.39325770615255,1.0
2022-08-06,2023-08-05,-5.162675762965311,-0.28378354719795884,-3648191.961209972,258000.00000000003,-3906191.961209972,15.140278919418494,5,41.48710483933625,0.6812920690579608
2022-09-03,2023-09-02,-3.895319387313793,-0.32500104104341,-2633507.260744716,224999.99999999997,-2858507.260744716,12.704476714420961,6,41.92514271133082,0.6812920690579608
2022-10-01,2023-10-07,-4.14069857234757,-0.343736265518615,-2829965.423302513,210000.0,-3039965.423302513,14.476025825250062,6,41.80627932841975,0.6812920690579608
2022-11-05,2023-11-04,-6.63639181879845,-0.336242175728533,-4828094.602181939,216000.0,-5044094.602181939,23.352289824916387,11,40.990607403168326,0.6812920690579608
2022-12-03,2023-12-02,-60.35703396498558,-0.33749119069354666,-47838501.723764494,215000.0,-48053501.723764494,223.50465918029997,91,40.43695357792805,1.0
2023-01-07,2024-01-06,17.864961943974723,-0.354977400203738,14788446.791703613,201000.0,14587446.791703613,72.57436214777917,91,41.10326514658263,0.6812920690579608
2023-02-04,2024-02-03,89.05290749018526,-0.339989220623574,71783717.09691684,213000.0,71570717.09691684,336.0127563235532,91,39.86229360547728,1.0
2023-03-04,2024-03-02,32.74607727404108,-0.339989220623574,26702727.842694454,213000.0,26489727.842694454,124.36491944926973,91,42.57351679460492,1.467799267622069
2023-04-01,2024-04-06,66.27836183942732,-0.339989220623574,53549711.669681065,213000.0,53336711.669681065,250.40709704075618,91,39.275631800207066,1.467799267622069
2023-05-06,2024-05-04,4.365469950525719,-0.3187559662183416,3980336.1032129773,230000.0,3750336.1032129773,16.30580914440425,14,39.48576159787651,1.467799267622069
2023-06-03,2024-06-01,186.34068242832376,-0.32250301111338264,149675317.80890167,227000.0,149448317.80890167,658.3626335193906,91,40.43885345542228,1.467799267622069
2023-07-01,2024-07-06,95.13924969669546,-0.32749907097343733,76656630.85455431,223000.0,76433630.85455431,342.75170786795655,91,40.74850490690113,1.467799267622069
2023-08-05,2024-08-03,71.68977983179882,-0.31375990635828693,57882260.23311022,234000.0,57648260.23311022,246.36008646628298,91,36.382698224945216,2.154434690031882
2023-09-02,2024-09-07,39.893862118437916,-0.32250301111338264,32425465.395577665,227000.0,32198465.395577665,141.84345989241262,91,43.17224234342341,1.467799267622069
2023-10-07,2024-10-05,12.704219357678644,-0.28378354719795884,10656596.709155086,258000.00000000003,10398596.709155086,40.30463840757785,91,44.46205881885433,1.467799267622069
2023-11-04,2024-11-02,1.4154281737671501,-0.3299971009034646,1618441.4427064226,221000.0,1397441.4427064226,6.323264446635396,91,44.655269442610255,1.467799267622069
2023-12-02,2024-12-07,8.556842077881429,-0.30876384649823224,7336078.22381266,238000.0,7098078.22381266,29.82385808324647,91,45.499962550960255,1.467799267622069
