forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2022-03-05,2022-11-05,1.1571165476377239,-0.35123035530869706,1411629.167941885,204000.0,1207629.167941885,5.919750823244534,14,41.97005394676349,0.6812920690579608
2022-04-02,2022-12-03,1.2168222748930906,-0.3449852804836287,1459431.4192581559,209000.0,1250431.4192581559,5.982925450995961,13,41.33652789352965,0.6812920690579608
2022-05-07,2023-01-07,-0.27765499907653124,-0.343736265518615,262906.70511810924,210000.0,52906.70511810924,0.25193669103861543,13,41.84037254490784,0.6812920690579608
2022-06-04,2023-02-04,-0.9931983892104823,-0.33749119069354666,-309979.45731960004,215000.0,-524979.4573196,2.441764917765582,12,41.87657001828772,0.6812920690579608
2022-07-02,2023-03-04,-2.363745335548834,-0.3187559662183416,-1407281.7192851733,230000.0,-1637281.7192851733,7.118616170805102,10,40.881665566542964,0.6812920690579608
2022-08-06,2023-04-01,2.078517396900756,-0.3349931607635193,2149331.177183182,217000.0,1932331.177183182,8.904751968586092,1,40.681600770870936,1.0
2022-09-03,2023-05-06,1.2411375125411035,-0.32749907097343733,1478898.9503359336,223000.0,1255898.9503359336,5.631833858008671,1,40.27823610464242,0.6812920690579608
2022-10-01,2023-06-03,4.576902919366968,-0.2912776369880409,4149615.8754845094,252000.0,3897615.8754845094,15.466729664621068,1,39.71657622270663,1.0
2022-11-05,2023-07-01,-30.244608212835505,-0.29627369684809557,-23729562.60323081,248000.0,-23977562.60323081,96.68372017431778,91,42.220639417858095,1.467799267622069
2022-12-03,2023-08-05,-14.119293760165172,-0.28378354719795884,-10819137.264576962,258000.00000000003,-11077137.264576962,42.93464056037582,91,38.89913567567292,1.467799267622069
2023-01-07,2023-09-02,105.12947238843972,-0.32500104104341,84655112.0349899,224999.99999999997,84430112.0349899,375.2449423777329,91,39.64044952996096,1.467799267622069
2023-02-04,2023-10-07,129.18938595416844,-0.343736265518615,103918222.75797904,210000.0,103708222.75797904,493.8486797999002,91,40.19127631627765,1.467799267622069
2023-03-04,2023-11-04,78.97831426569876,-0.336242175728533,63717686.2592669,216000.0,63501686.2592669,293.9892882373467,91,40.68455945685841,1.467799267622069
2023-04-01,2023-12-02,100.81389051895066,-0.33749119069354666,81199923.754326,215000.0,80984923.754326,376.6740639736093,91,43.7788372096983,1.467799267622069
2023-05-06,2024-01-06,-124.20104730145394,-0.354977400203738,-98953992.83060612,201000.0,-99154992.83060612,493.3084220428165,91,43.22413048368299,1.467799267622069
2023-06-03,2024-02-03,-70.67270151531973,-0.339989220623574,-56097544.12060339,213000.0,-56310544.12060339,264.368751739922,91,44.36142589475754,1.467799267622069
2023-07-01,2024-03-02,-66.30977309485101,-0.339989220623574,-52604448.72729001,213000.0,-52817448.72729001,247.9692428511268,91,44.65726559321788,1.467799267622069
2023-08-05,2024-04-06,-95.55620139327998,-0.339989220623574,-76020043.51010261,213000.0,-76233043.51010261,357.90161272348644,91,44.38135643507331,1.467799267622069
2023-09-02,2024-05-04,-41.802392849013984,-0.3187559662183416,-32983082.344727248,230000.0,-33213082.344727248,144.4047058466402,91,34.503931812119994,2.154434690031882
2023-10-07,2024-06-01,-32.09236305499356,-0.32250301111338264,-25208932.261654265,227000.0,-25435932.261654265,112.05256502931394,91,42.257604436348984,2.154434690031882
2023-11-04,2024-07-06,20.005796553760767,-0.32749907097343733,16502465.173991462,223000.0,16279465.173991462,73.0020859820245,91,37.80609226603812,2.154434690031882
2023-12-02,2024-08-03,-6.315643103189599,-0.31375990635828693,-4571293.263051996,234000.0,-4805293.263051996,20.535441295094,91,35.80378519559663,2.154434690031882
2024-01-06,2024-09-07,-22.944608750049976,-0.32250301111338264,-17884957.320454527,227000.0,-18111957.320454527,79.78835823988778,91,36.61261591221716,2.154434690031882
2024-02-03,2024-10-05,-19.445153710401847,-0.28378354719795884,-15083185.414054807,258000.00000000003,-15341185.414054807,59.46195896920467,91,35.308528356705395,2.154434690031882
2024-03-02,2024-11-02,-16.815825215842192,-0.3299971009034646,-12978063.723594615,221000.0,-13199063.723594615,59.72427024250957,91,37.896220031033934,2.154434690031882
2024-04-06,2024-12-07,10.77022324921697,-0.30876384649823224,9108179.62638578,238000.0,8870179.62638578,37.26966229573857,91,39.40116368581762,2.154434690031882
