pinball_q0_1_y_only,pinball_q0_5_y_only,pinball_q0_9_y_only,median_mae_y_only,median_rmse_y_only,median_mre_y_only,interval_coverage_y_only,avg_interval_width_y_only,horizon_weeks,n_forecasts,pinball_q0_1_joint,pinball_q0_5_joint,pinball_q0_9_joint,median_mae_joint,median_rmse_joint,median_mre_joint,interval_coverage_joint,avg_interval_width_joint,point_mre_y_only,point_mre_joint
0.7349325704676669,1.2683106566238582,0.56450505973386,2.5366213132477164,3.006947313741876,0.23578443161537455,0.4166666666666667,5.099005959223916,1,12,1.0140827446492475,1.4751574765778723,0.9251776364747154,2.9503149531557447,3.530588531648714,0.27416364297171303,0.3333333333333333,2.9393933962147876,0.24940521683901495,0.2833325988708266
1.0804464275833576,1.7208569021855358,0.7875732528541203,3.4417138043710716,4.011375301961519,0.3197135999386035,0.3333333333333333,4.676519502259926,2,12,1.5704416484958719,2.2327767509470107,1.0608925324325658,4.465553501894021,5.202705790812421,0.41510714957814593,0.25,4.838712937835832,0.33365009608110885,0.5135376205279375
1.1564258147225686,1.623705966338548,0.5872885468449435,3.247411932677096,4.577792695329093,0.3016342979102769,0.5833333333333334,4.784322837451441,3,12,1.965293623820416,2.274838646320499,0.964530897701496,4.549677292640998,6.199642973616415,0.4232849893854489,0.3333333333333333,6.213810191557381,0.3070948890799746,0.8326996416073768
0.881655907143617,1.529658474816377,0.6617415428177232,3.059316949632754,4.235757597114095,0.2842475342983721,0.5833333333333334,5.365803582027676,4,12,1.780199233380633,3.040229915179206,1.0648534548231623,6.080459830358412,6.998356388317021,0.5653201999650881,0.3333333333333333,8.364621953842118,0.3808455572460023,1.027484346960337
1.0175389781238247,1.4241720918961864,0.6923871004679008,2.848344183792373,3.544874501091211,0.26488359887106955,0.5,6.264318514958518,6,12,0.7030125123325092,2.161631740333206,0.8404042762206091,4.323263480666412,4.8974117691463,0.4019045561824108,0.8333333333333334,11.098830232815468,0.3921907620094213,1.1054164038416558
0.8564469117793142,1.288956890128181,0.9163266190070183,2.577913780256362,3.141327787701425,0.23984951838649424,0.5,9.594272521191215,8,12,0.7366389581252956,1.793488790341608,0.628087354432396,3.586977580683216,4.482896129352824,0.33364097019167,0.75,8.847881549292575,0.5685038316242327,1.3636204591295065
1.344305760065934,1.7918389248953872,1.0901795570134292,3.5836778497907744,4.743412691595447,0.333409695164045,0.5833333333333334,11.090334854085825,12,12,1.3992453249343138,1.8881761876875676,1.0050473186459647,3.776352375375135,4.6772591914865655,0.35131818669482634,0.6666666666666666,11.407868558969787,1.230666770751511,0.9946522501685451
