forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2022-05-07,2022-11-05,-0.35123035530869706,204000.0,0.6812920690579608,41.34795152176906,-0.4201265359799499,148839.58751407044,-0.3136600271760487,234079.96636152166,0.27175149885514105,702778.5347768189,30079.966361521656,0.14745081549765518
2022-06-04,2022-12-03,-0.3449852804836287,209000.0,1.0,40.67347277450713,-0.34695711032218,207421.29206311813,-0.21173819570142483,315681.7360196685,-0.21173819570142483,315681.7360196685,106681.73601966852,0.5104389283237728
2022-07-02,2023-01-07,-0.343736265518615,210000.0,0.6812920690579608,40.35676901451803,-0.32152239469013616,227785.11182869272,-0.12131459630156016,388077.66555833106,-0.12131459630156016,388077.66555833106,178077.66555833106,0.8479888836111003
2022-08-06,2023-02-04,-0.33749119069354666,215000.0,1.0,39.93684319583104,-0.29314098346075856,250508.14720006395,-0.19406316509553756,329832.9120271504,0.4919696323715819,879091.9815208544,114832.91202715039,0.5341065675681413
2022-09-03,2023-03-04,-0.3187559662183416,230000.0,1.467799267622069,42.16499953631319,-0.2406396094763087,292542.37053210806,-0.2406396094763087,292542.37053210806,-0.2376733072778897,294917.28378896124,62542.37053210806,0.2719233501396003
2022-10-01,2023-04-01,-0.3349931607635193,217000.0,1.467799267622069,38.860070861542084,-0.3135179841021849,234193.69043836827,-0.2927837126722422,250794.18924001057,0.021587468022947975,502489.4767274183,33794.18924001057,0.15573359096779066
2022-11-05,2023-05-06,-0.32749907097343733,223000.0,1.467799267622069,39.56042308061391,-0.30298857952811176,242623.85730507024,-0.30298857952811176,242623.85730507024,-0.30298857952811176,242623.85730507024,19623.85730507024,0.0879993601124226
2022-12-03,2023-06-03,-0.2912776369880409,252000.0,1.467799267622069,40.090924969539245,-0.29668151689926914,247673.4866574084,-0.29668151689926914,247673.4866574084,0.09492727487276442,561207.5937269322,-4326.513342591614,0.017168703740442912
2023-01-07,2023-07-01,-0.29627369684809557,248000.0,1.467799267622069,40.64442371204391,-0.30220078504160364,243254.5899292382,-0.30220078504160364,243254.5899292382,-0.13198675005949023,379533.20928128937,-4745.410070761805,0.019134718027265345
2023-02-04,2023-08-05,-0.28378354719795884,258000.00000000003,1.467799267622069,43.828529593822466,-0.3077020046648444,238850.14340350698,-0.3077020046648444,238850.14340350698,-0.3077020046648444,238850.14340350698,-19149.856596493046,0.07422425037400404
2023-03-04,2023-09-02,-0.32500104104341,224999.99999999997,1.467799267622069,42.765310403298166,-0.3246920454399009,225247.39143418166,-0.3246920454399009,225247.39143418166,-0.3246920454399009,225247.39143418166,247.39143418168533,0.001099517485251935
2023-04-01,2023-10-07,-0.343736265518615,210000.0,1.467799267622069,43.68188882931254,-0.36406504544800616,193724.15023132355,-0.352606424659692,202898.27633011597,-0.3040696115614152,241758.34963415805,-7101.723669884028,0.03381773176135251
2023-05-06,2023-11-04,-0.336242175728533,216000.0,1.467799267622069,44.68459835604229,-0.36115763347941465,196051.9141493161,-0.3370846454335664,215325.49270534626,-0.29207800704643666,251359.19898414746,-674.5072946537402,0.003122718956730279
2023-06-03,2023-12-02,-0.33749119069354666,215000.0,1.467799267622069,44.378167021112624,-0.33433402061305983,217527.72798479022,-0.2729078234285878,266707.4407224993,-0.2521607591552392,283318.18187012157,51707.440722499276,0.2404997242906943
