forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2022-08-06,2022-11-05,-0.35123035530869706,204000.0,1.467799267622069,39.11150374294513,-0.31854202913338103,230171.28464506287,-0.3077904015801274,238779.3700999365,-0.28464779682319213,257308.0550278084,34779.370099936496,0.17048710833302202
2022-09-03,2022-12-03,-0.3449852804836287,209000.0,1.467799267622069,40.026035415606536,-0.34152609593646055,211769.53010497376,-0.3112452068460606,236013.3461829249,-0.28316932768097935,258491.7631366993,27013.3461829249,0.12925046020538228
2022-10-01,2023-01-07,-0.343736265518615,210000.0,1.467799267622069,40.64031706291562,-0.36403939180937794,193744.6893276089,-0.33762187929047927,214895.36666846008,-0.266587788749157,271767.4558996286,4895.366668460076,0.023311269849809885
2022-11-05,2023-02-04,-0.33749119069354666,215000.0,2.154434690031882,36.30097520183319,-0.35280757366781706,202737.2302147695,-0.35280757366781706,202737.2302147695,-0.3303383806237061,220726.7609037513,-12262.769785230514,0.05703613853595588
2022-12-03,2023-03-04,-0.3187559662183416,230000.0,1.467799267622069,42.67196453578344,-0.3691513544055872,189651.89401338034,-0.3691513544055872,189651.89401338034,-0.3604163222053498,196645.43087636086,-40348.10598661966,0.17542654776791156
2023-01-07,2023-04-01,-0.3349931607635193,217000.0,1.467799267622069,43.750946260821856,-0.3531797468187317,202439.25688271207,-0.3531797468187317,202439.25688271207,-0.3531797468187317,202439.25688271207,-14560.74311728793,0.0671001986971794
2023-02-04,2023-05-06,-0.32749907097343733,223000.0,1.467799267622069,44.752819929357756,-0.3528483753765771,202704.56310516474,-0.3528483753765771,202704.56310516474,-0.3528483753765771,202704.56310516474,-20295.436894835264,0.09101092777953033
2023-03-04,2023-06-03,-0.2912776369880409,252000.0,1.467799267622069,44.373579204184225,-0.31298864780230495,234617.49344690482,-0.31298864780230495,234617.49344690482,-0.31254253664472464,234974.66383323036,-17382.506553095183,0.06897820060752057
2023-04-01,2023-07-01,-0.29627369684809557,248000.0,1.467799267622069,44.88296218940522,-0.3311703089576493,220060.69335672708,-0.3186888156786458,230053.7627983465,-0.305222098036147,240835.63332809744,-17946.23720165351,0.07236385968408672
2023-05-06,2023-08-05,-0.28378354719795884,258000.00000000003,2.154434690031882,42.27262769126,-0.31219619310650115,235251.9571787266,-0.3119993382320284,235409.56527789822,-0.2949906528807331,249027.24467144266,-22590.43472210181,0.08755982450427058
2023-06-03,2023-09-02,-0.32500104104341,224999.99999999997,2.154434690031882,37.38648539497241,-0.2720783208478682,267371.56613648945,-0.2720783208478682,267371.56613648945,-0.26343571457699777,274291.1039426484,42371.56613648948,0.18831807171773104
2023-07-01,2023-10-07,-0.343736265518615,210000.0,2.154434690031882,34.8871824304587,-0.27982138675797635,261172.22815656106,-0.27203436737512515,267406.7566457902,-0.26521690738011494,272865.02591075096,57406.756645790185,0.2733655078370961
2023-08-05,2023-11-04,-0.336242175728533,216000.0,2.154434690031882,35.725643326910436,-0.2637528348175736,274037.2076728208,-0.25950101179700197,277441.348647645,-0.24991269915641742,285118.04821423476,61441.348647644976,0.2844506881835416
2023-09-02,2023-12-02,-0.33749119069354666,215000.0,1.467799267622069,45.45860881678595,-0.30048820562924905,244625.73395899436,-0.30048820562924905,244625.73395899436,-0.29751445020711653,247006.6144972031,29625.73395899436,0.13779411143718306
2023-10-07,2024-01-06,-0.354977400203738,201000.0,2.154434690031882,38.174515279208244,-0.374284633416672,185542.032118308,-0.32268407525089093,226855.03445308493,-0.307578107029585,238949.3396811577,25855.034453084925,0.12863201220440262
2023-11-04,2024-02-03,-0.339989220623574,213000.0,2.154434690031882,39.5447219496566,-0.362936835803824,194627.42975621682,-0.362936835803824,194627.42975621682,-0.3062083012410429,240046.0485492753,-18372.57024378318,0.08625619832762056
2023-12-02,2024-03-02,-0.339989220623574,213000.0,2.154434690031882,39.51543141878066,-0.4254928939772778,144543.11537590908,-0.39772256482298035,166776.89954357396,-0.3281729202249564,222460.4954541023,-46223.10045642604,0.21700986129777483
2024-01-06,2024-04-06,-0.339989220623574,213000.0,2.154434690031882,39.49086433648542,-0.42295560474390514,146574.5475880482,-0.37348171842087763,186184.87068973022,-0.3354387258580814,216643.26680861093,-26815.129310269782,0.12589262586981118
