forecast_origin,target_date,actual_std,actual_orig,gamma,n_eff,q0_1_std,q0_1_orig,q0_5_std,q0_5_orig,q0_9_std,q0_9_orig,median_error_orig,median_rel_error_orig
2022-03-05,2022-11-05,-0.35123035530869706,204000.0,0.6812920690579608,41.97005394676349,-0.7359788441326303,-104041.53641163325,-0.3239765215092837,225820.26201672858,1.9488089687830805,2045482.5991028897,21820.26201672858,0.10696206870945382
2022-04-02,2022-12-03,-0.3449852804836287,209000.0,0.6812920690579608,41.33652789352965,-0.7229250158768805,-93590.2378912773,-0.05974156336602254,437374.939538442,3.302302718273412,3129131.544394364,228374.939538442,1.0927030599925456
2022-05-07,2023-01-07,-0.343736265518615,210000.0,0.6812920690579608,41.84037254490784,-0.44749211669277655,126929.85746329633,-0.322780988196222,226777.44295254597,-0.322780988196222,226777.44295254597,16777.44295254597,0.07989258548831414
2022-06-04,2023-02-04,-0.33749119069354666,215000.0,0.6812920690579608,41.87657001828772,-0.29738778190343973,247108.02905765668,-0.12948356240301442,381537.3387165587,-0.12948356240301442,381537.3387165587,166537.3387165587,0.774592273100273
2022-07-02,2023-03-04,-0.3187559662183416,230000.0,0.6812920690579608,40.881665566542964,-0.28992047638501994,253086.58474160562,-0.1714617650524471,347928.2917272992,0.07061727668568207,541744.2575235775,117928.29172729922,0.5127317031621705
2022-08-06,2023-04-01,-0.3349931607635193,217000.0,1.0,40.681600770870936,-0.24556818499045863,288596.4005860266,-0.24556818499045863,288596.4005860266,0.4874375542067289,875463.4596121489,71596.4005860266,0.3299373298895235
2022-09-03,2023-05-06,-0.32749907097343733,223000.0,0.6812920690579608,40.27823610464242,-0.27379658509754773,265995.8706501982,-0.08516035091656854,417023.8722874041,0.06038238517257111,533549.8869197001,194023.87228740408,0.8700622075668345
2022-10-01,2023-06-03,-0.2912776369880409,252000.0,1.0,39.71657622270663,-0.25216521010628856,283314.61830108997,-0.1555973935401836,360629.79807961895,1.3996165597447887,1605782.1756317576,108629.79807961895,0.4310706273000752
2022-11-05,2023-07-01,-0.29627369684809557,248000.0,1.467799267622069,42.220639417858095,-0.2315387773650235,299828.7781142506,-0.19414052401384843,329770.97608524596,-0.12313304769909217,386621.7571437252,81770.97608524596,0.3297216777630885
2022-12-03,2023-08-05,-0.28378354719795884,258000.00000000003,1.467799267622069,38.89913567567292,-0.2554698561756133,280668.8164797415,-0.2554698561756133,280668.8164797415,0.48707809956111564,875175.6691086865,22668.81647974145,0.08786362976643972
