pinball_q0_1,pinball_q0_5,pinball_q0_9,median_mae,median_rmse,median_mre,interval_coverage,avg_interval_width,horizon_weeks,n_forecasts
4752.977407250024,7559.819996545293,3318.790805860924,15119.639993090586,17407.523734155446,6.740121655228978,0.6538461538461539,30136.940761791975,1,26
6271.507906417084,9460.896491248868,5267.551523331073,18921.792982497736,23622.545749654862,8.532455390778543,0.34615384615384615,34570.24219379552,2,26
10364.820772850215,14752.096658253806,8574.896010444798,29504.19331650761,32885.15585990438,13.292204517212502,0.38461538461538464,34809.67096187089,3,26
13597.268979354782,15838.188791035413,6303.67693577897,31676.377582070825,40655.57374754635,14.286272958247793,0.38461538461538464,52296.73337941435,4,26
14937.240997068913,24545.082279599595,16354.32580101626,49090.16455919919,64599.63561900243,22.487821126944578,0.46153846153846156,130125.2209855318,6,26
27741.160091704223,33054.44260469433,59237.879721953286,66108.88520938867,86480.89659397396,29.571159766935523,0.23076923076923078,518664.12517206004,8,26
89511.79228849766,272121.7669290489,188248.44817934078,544243.5338580979,1014999.5314534592,252.4836603577936,0.38461538461538464,1832412.6693045148,12,26
