forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2022-05-07,2022-11-05,0.2765791086897379,-0.35123035530869706,706643.6684780344,204000.0,502643.66847803444,2.463939551362914,22,41.34795152176906,0.6812920690579608
2022-06-04,2022-12-03,-1.6550854341353842,-0.3449852804836287,-839906.6907516334,209000.0,-1048906.6907516334,5.01869230024705,33,40.67347277450713,1.0
2022-07-02,2023-01-07,1.0318418784977443,-0.343736265518615,1311330.394389073,210000.0,1101330.394389073,5.244430449471776,1,40.35676901451803,0.6812920690579608
2022-08-06,2023-02-04,2.4897564305910342,-0.33749119069354666,2478581.862891161,215000.0,2263581.862891161,10.528287734377493,1,39.93684319583104,1.0
2022-09-03,2023-03-04,1.3877398225900603,-0.3187559662183416,1596273.2926420341,230000.0,1366273.2926420341,5.940318663661018,1,42.16499953631319,1.467799267622069
2022-10-01,2023-04-01,19.424018757889957,-0.3349931607635193,16036675.882295951,217000.0,15819675.882295951,72.90173217647904,91,38.860070861542084,1.467799267622069
2022-11-05,2023-05-06,-72.05281511726244,-0.32749907097343733,-57202505.74284272,223000.0,-57425505.74284272,257.5134786674561,91,39.56042308061391,1.467799267622069
2022-12-03,2023-06-03,-119.31156496272658,-0.2912776369880409,-95039322.08951227,252000.0,-95291322.08951227,378.1401670218741,91,40.090924969539245,1.467799267622069
2023-01-07,2023-07-01,-77.18970542240426,-0.29627369684809557,-61315258.95159679,248000.0,-61563258.95159679,248.23894738547094,91,40.64442371204391,1.467799267622069
2023-02-04,2023-08-05,-62.392739376170496,-0.28378354719795884,-49468350.41910229,258000.00000000003,-49726350.41910229,192.73779232210188,91,43.828529593822466,1.467799267622069
2023-03-04,2023-09-02,120.73200410539849,-0.32500104104341,97146981.35121383,224999.99999999997,96921981.35121383,430.7643615609504,91,42.765310403298166,1.467799267622069
2023-04-01,2023-10-07,-6.119948541739569,-0.343736265518615,-4414614.146362718,210000.0,-4624614.146362718,22.021972125536752,91,43.68188882931254,1.467799267622069
2023-05-06,2023-11-04,108.83941782574001,-0.336242175728533,87625409.06202327,216000.0,87409409.06202327,404.67319010195956,91,44.68459835604229,1.467799267622069
2023-06-03,2023-12-02,127.80640021343538,-0.33749119069354666,102810961.61261883,215000.0,102595961.61261883,477.1905191284597,91,44.378167021112624,1.467799267622069
2023-07-01,2024-01-06,17.026502514328115,-0.354977400203738,14117150.24752055,201000.0,13916150.24752055,69.23457834587337,91,44.80206526979426,1.467799267622069
2023-08-05,2024-02-03,16.1601613070867,-0.339989220623574,13423530.69010241,213000.0,13210530.69010241,62.02127084555122,91,42.14249398761583,2.154434690031882
2023-09-02,2024-03-02,28.83136619041933,-0.339989220623574,23568489.10794967,213000.0,23355489.10794967,109.65018360539752,91,37.192322680815096,2.154434690031882
2023-10-07,2024-04-06,16.601123163745815,-0.339989220623574,13776578.386896249,213000.0,13563578.386896249,63.67877176946596,91,35.91455127925116,2.154434690031882
2023-11-04,2024-05-04,0.010421487357771486,-0.3187559662183416,493549.64735951775,230000.0,263549.64735951775,1.1458680319979033,91,36.770984399142236,2.154434690031882
2023-12-02,2024-06-01,9.823959171624939,-0.32250301111338264,8350571.347783869,227000.0,8123571.347783869,35.78665791975273,91,35.22788131354917,2.154434690031882
2024-01-06,2024-07-06,7.455383332326102,-0.32749907097343733,6454216.295486387,223000.0,6231216.295486387,27.942673970790974,91,39.033457982168,2.154434690031882
2024-02-03,2024-08-03,-53.65832520557859,-0.31375990635828693,-42475308.369765185,234000.0,-42709308.369765185,182.51841183660335,91,39.310686530292635,2.154434690031882
2024-03-02,2024-09-07,-59.208374355881126,-0.32250301111338264,-46918849.32465022,227000.0,-47145849.32465022,207.69096618788643,91,39.366679184350005,2.154434690031882
2024-04-06,2024-10-05,-47.26303631360699,-0.28378354719795884,-37355042.343247555,258000.00000000003,-37613042.343247555,145.7869858265409,91,39.31889624060267,2.154434690031882
2024-05-04,2024-11-02,-258.51313905384427,-0.3299971009034646,-206488406.36016726,221000.0,-206709406.36016726,935.3366803627478,91,37.983904085926,2.154434690031882
2024-06-01,2024-12-07,-0.08913475116798941,-0.30876384649823224,413841.8445593557,238000.0,175841.8445593557,0.7388312796611584,31,36.76523735235524,2.154434690031882
