forecast_origin,target_date,forecast_std,actual_std,forecast_orig,actual_orig,error_orig,rel_error_orig,n_selected_features,n_eff,gamma
2022-09-03,2022-11-05,-0.3198645064513172,-0.35123035530869706,229112.4684138885,204000.0,25112.468413888506,0.12310033536219855,4,40.065562541578224,1.467799267622069
2022-10-01,2022-12-03,-0.712620758149185,-0.3449852804836287,-85340.33055122977,209000.0,-294340.33055122977,1.408326940436506,2,43.43883283049993,1.467799267622069
2022-11-05,2023-01-07,6.103067576057628,-0.343736265518615,5371510.48799138,210000.0,5161510.48799138,24.578621371387523,91,42.25627747135732,1.467799267622069
2022-12-03,2023-02-04,-4.982227622598214,-0.33749119069354666,-3503719.600652529,215000.0,-3718719.600652529,17.29637023559316,91,43.00891113493543,1.467799267622069
2023-01-07,2023-03-04,-3.0227846703099237,-0.3187559662183416,-1934928.987910075,230000.0,-2164928.987910075,9.412734730043805,91,44.379216172835136,1.467799267622069
2023-02-04,2023-04-01,-27.0271558425227,-0.3349931607635193,-21153570.753303222,217000.0,-21370570.753303222,98.48189287236508,91,43.794739162162266,1.467799267622069
2023-03-04,2023-05-06,-3.7214863721948817,-0.32749907097343733,-2494331.173997822,223000.0,-2717331.173997822,12.18534158743418,91,44.3066296591544,1.467799267622069
2023-04-01,2023-06-03,12.363440999219431,-0.2912776369880409,10383759.018651126,252000.0,10131759.018651126,40.20539293115526,91,41.89190803317719,2.154434690031882
2023-05-06,2023-07-01,10.298445103018018,-0.29627369684809557,8730459.455359817,248000.0,8482459.455359817,34.20346554580571,91,37.324557665104855,2.154434690031882
2023-06-03,2023-08-05,19.205509576580955,-0.28378354719795884,15861730.675529266,258000.00000000003,15603730.675529266,60.479576261741336,91,34.81853069343919,2.154434690031882
2023-07-01,2023-09-02,-5.219759394353652,-0.32500104104341,-3693894.881501016,224999.99999999997,-3918894.881501016,17.417310584448963,91,34.74430887308688,2.154434690031882
2023-08-05,2023-10-07,5.191369494869717,-0.343736265518615,4641576.814876475,210000.0,4431576.814876475,21.102746737507026,91,45.063743640990175,1.467799267622069
2023-09-02,2023-11-04,10.293806081478028,-0.336242175728533,8726745.311278332,216000.0,8510745.311278332,39.40159866332561,91,38.48822836911325,2.154434690031882
2023-10-07,2023-12-02,-7.69266623026677,-0.33749119069354666,-5673780.555557815,215000.0,-5888780.555557815,27.38967700259449,91,39.466648637313696,2.154434690031882
2023-11-04,2024-01-06,-0.3619740995467043,-0.354977400203738,195398.2261710614,201000.0,-5601.773828938603,0.027869521537007978,10,39.88947883385772,2.154434690031882
2023-12-02,2024-02-03,-0.32530983343376274,-0.339989220623574,224752.77126455455,213000.0,11752.771264554554,0.05517732988053781,11,39.79261365528874,2.154434690031882
2024-01-06,2024-03-02,-0.32170280816988284,-0.339989220623574,227640.6672184997,213000.0,14640.6672184997,0.06873552684741643,8,38.08084278919071,2.154434690031882
2024-02-03,2024-04-06,-0.32484935439696866,-0.339989220623574,225121.44501922734,213000.0,12121.445019227336,0.056908192578532094,12,42.15470605320805,1.467799267622069
2024-03-02,2024-05-04,-0.37349464491650464,-0.3187559662183416,186174.5213376495,230000.0,-43825.478662350506,0.19054555940152393,10,41.26771823219919,1.467799267622069
2024-04-06,2024-06-01,-0.3982452100243417,-0.32250301111338264,166358.4536353973,227000.0,-60641.54636460269,0.26714337605551847,9,43.07991274534116,1.467799267622069
2024-05-04,2024-07-06,-0.3494481196878033,-0.32749907097343733,205426.91294405283,223000.0,-17573.087055947166,0.07880308096837293,9,37.66690302400209,2.154434690031882
2024-06-01,2024-08-03,-0.37712338643384885,-0.31375990635828693,183269.23867972358,234000.0,-50730.76132027642,0.21679812530032658,19,39.751893032950726,2.154434690031882
2024-07-06,2024-09-07,-0.31563315166035716,-0.32250301111338264,232500.22189121673,227000.0,5500.22189121673,0.02423005238421467,18,37.800070414800906,2.154434690031882
2024-08-03,2024-10-05,-0.30560255351208443,-0.28378354719795884,240531.0289105409,258000.00000000003,-17468.97108945914,0.06770919026922147,10,37.51068604497095,2.154434690031882
2024-09-07,2024-11-02,-0.3474245224430549,-0.3299971009034646,207047.06746696227,221000.0,-13952.932533037732,0.06313544132596259,19,40.45943822347057,2.154434690031882
2024-10-05,2024-12-07,-0.2571276435308553,-0.30876384649823224,279341.5406650567,238000.0,41341.54066505667,0.1737039523741877,19,37.430100936056604,3.1622776601683795
